,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
7321,02.05.2016,האחים סולימן 10,3930-332-57,דירה בבית קומות,3,ראשונה,58.10,"1,050,000",NaN
7322,01.05.2016,מבצע משה 50,5748-13-22,דירה בבית קומות,3,שישית,85.95,"1,710,000",22% ב 1.5 שנים
7323,28.10.2014,מבצע משה 50,5748-13-22,דירה בבית קומות,3,שישית,85.95,"1,400,000",22% ב 1.5 שנים
7324,28.04.2016,הירקון 2,3923-285-4,דירה בבית קומות,3,רביעית,62,"1,245,000",156% ב 14.8 שנים
7325,13.06.2001,הירקון 2,3923-285-4,דירה בבית קומות,3,רביעית,62,"485,000",156% ב 14.8 שנים
7326,26.04.2016,הירשפלד 27,3926-665-1,דירה בבית קומות,3,ראשונה,62.60,"1,280,000",63% ב 7.8 שנים
7327,15.06.2008,הירשפלד 27,3926-665-1,דירה בבית קומות,3,ראשונה,62.60,"785,000",63% ב 7.8 שנים
7328,31.05.2005,הירשפלד 27,3926-665-1,דירה בבית קומות,3,ראשונה,62.60,"596,000",63% ב 7.8 שנים
7329,16.04.2000,הירשפלד 27,3926-665-1,דירה בבית קומות,3,ראשונה,62.60,"516,000",63% ב 7.8 שנים
7330,25.04.2016,קלאוזנר יוסף 7,4241-333-6,דירה בבית קומות,3,שניה,66.07,"1,000,000",NaN
7331,25.04.2016,בן סרוק 16,5114-46-15,דירה בבית קומות,3,רביעית,65.40,"1,515,000",19% ב 1.5 שנים
7332,04.09.2014,בן סרוק 16,5114-46-15,דירה בבית קומות,3,רביעית,65.40,"1,270,000",19% ב 1.5 שנים
7333,24.04.2016,פישלזון 3,3929-97-19,דירה בבית קומות,3,חמישית,57.26,"1,350,000",114% ב 8.4 שנים
7334,08.11.2007,פישלזון 3,3929-97-19,דירה בבית קומות,3,חמישית,57.26,"630,000",114% ב 8.4 שנים
7335,24.04.2016,המפוחית 9,5182-2-21,דירה בבית קומות,3,חמישית,73.90,"1,560,000",30% ב 4 שנים
7336,01.03.2012,המפוחית 9,5182-2-21,דירה בבית קומות,3,חמישית,73.90,"1,200,000",30% ב 4 שנים
7337,29.10.2009,המפוחית 9,5182-2-21,דירה בבית קומות,3,חמישית,73.90,"1,085,000",30% ב 4 שנים
7338,21.04.2016,יהודה לייב 12,3932-80-13,דירה בבית קומות,3,שלישית,63.96,"1,260,000",46% ב 4.1 שנים
7339,20.02.2012,יהודה לייב 12,3932-80-13,דירה בבית קומות,3,שלישית,63.96,"860,000",46% ב 4.1 שנים
7340,21.04.2016,פינשטיין יונה צבי 25,6288-112-32,דירה בבית קומות,3,ראשונה,66.11,"1,350,000",NaN
7341,20.04.2016,בית לחם 3,3930-116-5,דירה בבית קומות,3,שניה,63.07,"1,230,000",122% ב 14.4 שנים
7342,15.11.2001,בית לחם 3,3930-116-5,דירה בבית קומות,3,שניה,63.07,"554,000",122% ב 14.4 שנים
7343,20.04.2016,ויגודסקי 7,3932-218-4,דירה בבית קומות,3,ראשונה,71,"1,180,000",NaN
7344,20.04.2016,בלבן אליעזר 1,3939-489-71,דירה בבית קומות,3,שניה,63,"1,280,000",NaN
7345,19.04.2016,קרון אהרון 17,3925-221-14,דירה בבית קומות,3,שלישית,62.87,"1,240,000",179% ב 11.2 שנים
7346,02.01.2005,קרון אהרון 17,3925-221-14,דירה בבית קומות,3,שלישית,62.87,"443,000",179% ב 11.2 שנים
7347,19.04.2016,ראובן ובת שבע 9,3939-281-18,דירה בבית קומות,3,חמישית,65.25,"1,280,000",64% ב 6.7 שנים
7348,22.07.2009,ראובן ובת שבע 9,3939-281-18,דירה בבית קומות,3,חמישית,65.25,"780,000",64% ב 6.7 שנים
7349,04.07.2007,ראובן ובת שבע 9,3939-281-18,דירה בבית קומות,3,חמישית,65.25,"546,000",64% ב 6.7 שנים
7350,19.04.2016,המרגנית 18,5036-54-4,דירה בבית קומות,3,ראשונה,60.90,"1,412,000",39% ב 3 שנים
7351,20.03.2013,המרגנית 18,5036-54-4,דירה בבית קומות,3,ראשונה,60.90,"1,010,000",39% ב 3 שנים
7352,19.04.2016, ,3931-47-35,דירה בבית קומות,3,שלישית,82,"1,420,000",NaN
7353,18.04.2016,NaN,3931-47-6,דירה,3,NaN,70,"1,420,000",NaN
7354,17.04.2016,יהודה הלוי 19,3929-317-7,דירה בבית קומות,3,שניה,59.82,"1,310,000",35% ב 2.6 שנים
7355,25.08.2013,יהודה הלוי 19,3929-317-7,דירה בבית קומות,3,שניה,59.82,"970,000",35% ב 2.6 שנים
7356,10.11.2000,יהודה הלוי 19,3929-317-7,דירה בבית קומות,3,שניה,59.82,"493,000",35% ב 2.6 שנים
7357,17.04.2016,קרל נטר 32,3928-722-11,דירה בבית קומות,3,רביעית,95,"1,320,000",NaN
7358,14.04.2016,בית לחם 5,3930-115-8,דירה בבית קומות,3,שלישית,61.08,"472,000",-11% ב 15.4 שנים
7359,06.11.2000,בית לחם 5,3930-115-8,דירה בבית קומות,3,שלישית,61.08,"534,000",-11% ב 15.4 שנים
7360,14.04.2016,שפירא צבי הרמן 8,3928-181-2,דירה בבית קומות,3,ראשונה,63.65,"1,380,000",158% ב 16.5 שנים
7361,24.10.1999,שפירא צבי הרמן 8,3928-181-2,דירה בבית קומות,3,ראשונה,63.65,"533,000",158% ב 16.5 שנים
7362,14.04.2016, ,3929-550-12,דירה בבית קומות,3,שלישית,62,"1,325,000",NaN
7363,13.04.2016,בצלאל 7,3935-84-24,דירה בבית קומות,3,רביעית,65.93,"1,145,000",35% ב 2.6 שנים
7364,13.08.2013,בצלאל 7,3935-84-24,דירה בבית קומות,3,רביעית,65.93,"845,000",35% ב 2.6 שנים
7365,30.10.2003,בצלאל 7,3935-84-24,דירה בבית קומות,3,רביעית,65.93,"581,000",35% ב 2.6 שנים
7366,13.04.2016,אלרואי 11,3929-790-6,דירה בבית קומות,3,שניה,48.40,"1,000,000",4% ב 2.1 שנים
7367,09.02.2014,אלרואי 11,3929-790-6,דירה בבית קומות,3,שניה,48.40,"960,000",4% ב 2.1 שנים
7368,13.04.2016,NaN,3929-550-1,דירה,3,רביעית,63,"1,325,000",NaN
7369,13.04.2016,חיל התותחנים 7,2704-55-19,דירה בבית קומות,3,קומה ‎5‏,97.81,"2,050,000",11% ב 3 שנים
7370,30.04.2013,חיל התותחנים 7,2704-55-19,דירה בבית קומות,3,קומה ‎5‏,97.81,"1,835,000",11% ב 3 שנים
7371,20.07.2011,חיל התותחנים 7,2704-55-19,דירה בבית קומות,3,קומה ‎5‏,97.81,"1,810,000",11% ב 3 שנים
7372,20.06.2011,חיל התותחנים 7,2704-55-19,דירה בבית קומות,3,קומה ‎5‏,97.81,"1,773,000",11% ב 3 שנים
7373,12.04.2016,הירשפלד 23,3926-667-7,דירה בבית קומות,3,שלישית,66.21,"1,430,000",134% ב 8.9 שנים
7374,18.05.2007,הירשפלד 23,3926-667-7,דירה בבית קומות,3,שלישית,66.21,"610,000",134% ב 8.9 שנים
7375,18.01.2001,הירשפלד 23,3926-667-7,דירה בבית קומות,3,שלישית,66.21,"540,000",134% ב 8.9 שנים
7376,12.04.2016,גשר 3,5387-21-13,דירה בבית קומות,3,רביעית,71.77,"1,555,000",24% ב 4.2 שנים
7377,16.01.2012,גשר 3,5387-21-13,דירה בבית קומות,3,רביעית,71.77,"1,250,000",24% ב 4.2 שנים
7378,12.04.2016,ברזילי 11,3945-696-2,דירה בבית קומות,3,ראשונה,79.55,"1,585,000",NaN
7379,11.04.2016,"צ""ג בנות 28",3929-890-1,דירה בבית קומות,3,ראשונה,65.05,"1,155,000",138% ב 9.6 שנים
7380,08.08.2006,"צ""ג בנות 28",3929-890-1,דירה בבית קומות,3,ראשונה,65.05,"484,000",138% ב 9.6 שנים
7381,10.04.2016,קפלנסקי 18,3926-673-3,דירה בבית קומות,3,ראשונה,59.85,"1,310,000",56% ב 6.7 שנים
7382,20.07.2009,קפלנסקי 18,3926-673-3,דירה בבית קומות,3,ראשונה,59.85,"835,000",56% ב 6.7 שנים
7383,10.04.2016,גולינקין 2,7281-89-20,דירה בבית קומות,3,שלישית,47.10,"1,250,000",NaN
7384,08.04.2016,נחמה 5,3932-77-10,דירה בבית קומות,3,שניה,79.29,"1,300,000",88% ב 6.9 שנים
7385,18.05.2009,נחמה 5,3932-77-10,דירה בבית קומות,3,שניה,79.29,"690,000",88% ב 6.9 שנים
7386,08.04.2016,אלקבץ 1,5114-48-25,דירה בבית קומות,3,שביעית,65.40,"1,500,000",NaN
7387,08.04.2016,קרון אהרון 7,3925-217-15,דירה בבית קומות,3,ראשונה,78,"1,600,000",NaN
7388,07.04.2016,גלוסקין 3,3936-178-8,דירה בבית קומות,3,שניה,61.20,"1,216,000",-32% ב 13.7 שנים
7389,03.07.2002,גלוסקין 3,3936-178-8,דירה בבית קומות,3,שניה,61.20,"595,875",-32% ב 13.7 שנים
7390,07.04.2016,המורן 9,5036-38-5,דירה בבית קומות,3,שניה,64.90,"1,340,000",41% ב 3.5 שנים
7391,20.09.2012,המורן 9,5036-38-5,דירה בבית קומות,3,שניה,64.90,"950,000",41% ב 3.5 שנים
7392,10.08.1999,המורן 9,5036-38-5,דירה בבית קומות,3,שניה,64.90,"608,000",41% ב 3.5 שנים
7393,07.04.2016,יהודה לייב 46,3929-736-15,דירה בבית קומות,3,שניה,80.03,"1,100,000",4% ב 2.3 שנים
7394,08.12.2013,יהודה לייב 46,3929-736-15,דירה בבית קומות,3,שניה,80.03,"1,050,000",4% ב 2.3 שנים
7395,07.04.2016, ,3929-833-4,דירה בבית קומות,3,שניה,80.90,"1,410,000",NaN
7396,07.04.2016,קרון אהרון 7,3925-217-5,דירה,3,שישית,78,"1,600,000",NaN
7397,06.04.2016,"עגנון ש""י 13",7281-87-26,דירה בבית קומות,3,רביעית,42,"880,000",NaN
7398,05.04.2016,ההדרים 12,3926-138-5,דירה בבית קומות,3,שניה,63.70,"1,375,000",187% ב 10.9 שנים
7399,19.05.2005,ההדרים 12,3926-138-5,דירה בבית קומות,3,שניה,63.70,"479,000",187% ב 10.9 שנים
7400,05.04.2016,תל חי 30,3928-279-5,דירה בבית קומות,3,ראשונה,65.97,"1,265,000",161% ב 8.4 שנים
7401,04.11.2007,תל חי 30,3928-279-5,דירה בבית קומות,3,ראשונה,65.97,"483,000",161% ב 8.4 שנים
7402,05.04.2016,ברנדיס 7,3929-729-13,דירה בבית קומות,3,רביעית,52.73,"920,000",62% ב 7 שנים
7403,04.03.2009,ברנדיס 7,3929-729-13,דירה בבית קומות,3,רביעית,52.73,"565,000",62% ב 7 שנים
7404,05.04.2016,נורדאו 36,3936-45-3,דירה בבית קומות,3,ראשונה,76,"1,310,000",24% ב 4.7 שנים
7405,27.07.2011,נורדאו 36,3936-45-3,דירה בבית קומות,3,ראשונה,76,"1,050,000",24% ב 4.7 שנים
7406,04.04.2016, ,3929-833-11,דירה בבית קומות,3,שישית,80.90,"1,475,000",NaN
7407,03.04.2016,שניאור זלמן 29,7281-21-2,דירה בבית קומות,3,ראשונה,46.20,"1,100,000",40% ב 13.9 שנים
7408,26.05.2002,שניאור זלמן 29,7281-21-2,דירה בבית קומות,3,ראשונה,46.20,"781,000",40% ב 13.9 שנים
7409,31.03.2016,מרגולין 5,3929-525-9,דירה בבית קומות,3,שלישית,75.95,"1,300,000",170% ב 9 שנים
7410,06.02.2007,מרגולין 5,3929-525-9,דירה בבית קומות,3,שלישית,75.95,"480,000",170% ב 9 שנים
7411,31.03.2016,אייזנבנד 7,3930-404-21,דירה בבית קומות,3,חמישית,77.78,"1,270,000",108% ב 8.1 שנים
7412,28.01.2008,אייזנבנד 7,3930-404-21,דירה בבית קומות,3,חמישית,77.78,"610,000",108% ב 8.1 שנים
7413,31.03.2016,החליל 2,5183-11-9,דירה בבית קומות,3,שניה,69.74,"1,342,000",99% ב 10.8 שנים
7414,10.05.2005,החליל 2,5183-11-9,דירה בבית קומות,3,שניה,69.74,"673,000",99% ב 10.8 שנים
7415,31.03.2016,ויצמן 7,3928-490-2,דירה בבית קומות,3,ראשונה,67,"1,240,000",NaN
7416,31.03.2016,החרצית 10,5036-27-14,דירה בבית קומות,3,שניה,65,"1,300,000",NaN
7417,30.03.2016,יוחנן הסנדלר 8,3929-937-6,דירה בבית קומות,3,שניה,66.20,"1,535,000",69% ב 6.7 שנים
7418,10.06.2009,יוחנן הסנדלר 8,3929-937-6,דירה בבית קומות,3,שניה,66.20,"905,000",69% ב 6.7 שנים
7419,29.03.2016,בלבן אליעזר 1,3939-489-73,דירה בבית קומות,3,רביעית,70,"1,350,000",NaN
7420,28.03.2016,אנילביץ 10,7282-150-9,דירה בבית קומות,3,שניה,58.11,"1,050,000",41% ב 2.9 שנים
7421,30.04.2013,אנילביץ 10,7282-150-9,דירה בבית קומות,3,שניה,58.11,"740,000",41% ב 2.9 שנים
7422,02.07.2007,אנילביץ 10,7282-150-9,דירה בבית קומות,3,שניה,58.11,"319,000",41% ב 2.9 שנים
7423,27.03.2016,לוין מיכאל וחנה 4,6286-151-19,דירה בבית קומות,3,ראשונה,70.68,"1,180,000",156% ב 9 שנים
7424,23.03.2007,לוין מיכאל וחנה 4,6286-151-19,דירה בבית קומות,3,ראשונה,70.68,"460,000",156% ב 9 שנים
7425,27.03.2016,נחמיה 76,4247-293-1,קוטג' חד משפחתי,3,ראשונה,65,"1,150,000",NaN
7426,27.03.2016, ,3945-226-8,דירה בבית קומות,3,שניה,63,"1,550,000",NaN
7427,25.03.2016,הנגיד 20,5115-75-11,דירה בבית קומות,3,שלישית,65.40,"1,590,000",48% ב 6.5 שנים
7428,03.09.2009,הנגיד 20,5115-75-11,דירה בבית קומות,3,שלישית,65.40,"1,070,000",48% ב 6.5 שנים
7429,24.03.2016,אנילביץ 7,7282-25-7,דירה בבית קומות,3,שניה,47.90,"120,000",NaN
7430,24.03.2016,"צ""ג בנות 42",3929-437-11,דירה בבית קומות,3,ראשונה,64.43,"1,000,000",NaN
7431,24.03.2016, ,3929-833-7,דירה בבית קומות,3,רביעית,80.90,"1,440,000",NaN
7432,23.03.2016,ירושלים 43,3930-332-87,דירה בבית קומות,3,ראשונה,63.20,"1,039,000",NaN
7433,23.03.2016,ארלוזורוב 6,3945-247-8,דירה בבית קומות,3,רביעית,67.63,"1,150,000",NaN
7434,23.03.2016,כצנלסון 22,3945-230-17,דירה בבית קומות,3,חמישית,75,"1,450,000",NaN
7435,22.03.2016,הירשפלד 2,3926-970-7,דירה בבית קומות,3,שניה,61.20,"1,455,000",NaN
7436,21.03.2016,מוהליבר 32,3933-36-11,דירה בבית קומות,3,שניה,67.78,"1,000,000",163% ב 12.4 שנים
7437,26.10.2003,מוהליבר 32,3933-36-11,דירה בבית קומות,3,שניה,67.78,"380,000",163% ב 12.4 שנים
7438,21.03.2016,החלמונית 13,5036-24-62,דירה בבית קומות,3,רביעית,77.80,"1,410,000",126% ב 14.4 שנים
7439,22.10.2001,החלמונית 13,5036-24-62,דירה בבית קומות,3,רביעית,77.80,"622,000",126% ב 14.4 שנים
7440,21.03.2016,בלקינד שמשון 16,3937-34-6,דירה בבית קומות,3,שניה,72.66,"1,450,000",66% ב 6.3 שנים
7441,19.11.2009,בלקינד שמשון 16,3937-34-6,דירה בבית קומות,3,שניה,72.66,"870,000",66% ב 6.3 שנים
7442,21.03.2016,אברבנאל 19,3930-653-3,דירה בבית קומות,3,ראשונה,72.66,"1,195,000",NaN
7443,21.03.2016,הנורית 11,5036-23-5,דירה בבית קומות,3,שלישית,65,"1,200,000",NaN
7444,21.03.2016,וולפסון 41,3926-867-4,דירה בבית קומות,3,ראשונה,65.18,"1,345,000",NaN
7445,21.03.2016,אלירז שלמה 1,3930-131-272,דירה בבית קומות,3,רביעית,75,"1,550,000",NaN
7446,20.03.2016,שפרינצק 3,3923-291-23,דירה בבית קומות,3,שישית,63.20,"1,360,000",28% ב 2.9 שנים
7447,22.04.2013,שפרינצק 3,3923-291-23,דירה בבית קומות,3,שישית,63.20,"1,060,000",28% ב 2.9 שנים
7448,24.08.2007,שפרינצק 3,3923-291-23,דירה בבית קומות,3,שישית,63.20,"550,000",28% ב 2.9 שנים
7449,20.03.2016,הנרקיס 22,5036-17-28,דירה בבית קומות,3,שביעית,60.90,"1,435,000",43% ב 3.6 שנים
7450,16.07.2012,הנרקיס 22,5036-17-28,דירה בבית קומות,3,שביעית,60.90,"1,000,000",43% ב 3.6 שנים
7451,20.03.2016,"צ""ג בנות 32",3929-891-8,דירה בבית קומות,3,שלישית,63.28,"1,100,000",NaN
7452,18.03.2016,עין הקורא 30,3928-695-12,דירה בבית קומות,3,שלישית,58.16,"1,190,000",52% ב 4.1 שנים
7453,05.01.2012,עין הקורא 30,3928-695-12,דירה בבית קומות,3,שלישית,58.16,"780,000",52% ב 4.1 שנים
7454,17.03.2016,רוטשילד 91,3926-153-3,דירה בבית קומות,3,ראשונה,70.51,"1,050,000",109% ב 15.3 שנים
7455,05.11.2000,רוטשילד 91,3926-153-3,דירה בבית קומות,3,ראשונה,70.51,"501,000",109% ב 15.3 שנים
7456,17.03.2016,הורוביץ 43,3926-591-2,דירה בבית קומות,3,קרקע,69.36,"1,313,000",142% ב 11.9 שנים
7457,07.04.2004,הורוביץ 43,3926-591-2,דירה בבית קומות,3,קרקע,69.36,"542,000",142% ב 11.9 שנים
7458,17.03.2016,יהודה הלוי 53,3929-785-6,דירה בבית קומות,3,שניה,48.40,"1,065,000",52% ב 5.5 שנים
7459,30.08.2010,יהודה הלוי 53,3929-785-6,דירה בבית קומות,3,שניה,48.40,"700,000",52% ב 5.5 שנים
7460,17.03.2016,גורדון 6,3945-502-14,דירה בבית קומות,3,שלישית,74.79,"1,225,000",NaN
7461,16.03.2016,"אז""ר 3",3934-102-11,דירה בבית קומות,3,שלישית,73.30,"1,260,000",154% ב 13.3 שנים
7462,29.11.2002,"אז""ר 3",3934-102-11,דירה בבית קומות,3,שלישית,73.30,"496,000",154% ב 13.3 שנים
7463,16.03.2016,קפלנסקי 15,3926-686-7,דירה בבית קומות,3,שניה,56.66,"1,380,000",53% ב 4.5 שנים
7464,21.09.2011,קפלנסקי 15,3926-686-7,דירה בבית קומות,3,שניה,56.66,"900,000",53% ב 4.5 שנים
7465,16.03.2016,דרור 14,3933-211-12,דירה בבית קומות,3,שניה,60.90,"1,250,000",21% ב 0.4 שנים
7466,16.10.2015,דרור 14,3933-211-12,דירה בבית קומות,3,שניה,60.90,"1,030,000",21% ב 0.4 שנים
7467,16.03.2016,"הרשב""א 20",5115-26-87,דירה בבית קומות,3,שישית,65.40,"1,600,000",NaN
7468,14.03.2016,קרן היסוד 29,3928-701-17,דירה בבית קומות,3,שלישית,59,"1,320,000",38% ב 1.7 שנים
7469,24.06.2014,קרן היסוד 29,3928-701-17,דירה בבית קומות,3,שלישית,59,"950,000",38% ב 1.7 שנים
7470,14.03.2016,חלוצי יסוד המעלה 5,3936-246-5,דירה בבית קומות,3,ראשונה,72.02,"1,302,000",NaN
7471,13.03.2016,התזמורת 10,5182-22-2,דירה בבית קומות,3,ראשונה,69.38,"1,575,000",21% ב 4.1 שנים
7472,30.01.2012,התזמורת 10,5182-22-2,דירה בבית קומות,3,ראשונה,69.38,"1,300,000",21% ב 4.1 שנים
7473,28.07.1998,התזמורת 10,5182-22-2,דירה בבית קומות,3,ראשונה,69.38,"622,000",21% ב 4.1 שנים
7474,13.03.2016,נורדאו 31,3936-232-23,דירה בבית קומות,3,רביעית,53.42,"920,000",NaN
7475,13.03.2016,מורדי הגטאות 33,4242-380-18,דירה בבית קומות,3,קרקע,56.50,"970,000",NaN
7476,13.03.2016, ,7375-21-14,דירה בבית קומות,3,שלישית,77.16,"1,715,000",NaN
7477,09.03.2016,לוין מיכאל וחנה 2,6286-150-21,דירה בבית קומות,3,שניה,70.68,"1,220,000",153% ב 14.6 שנים
7478,09.07.2001,לוין מיכאל וחנה 2,6286-150-21,דירה בבית קומות,3,שניה,70.68,"481,000",153% ב 14.6 שנים
7479,09.03.2016,העוגב 10,5182-61-37,דירה בבית קומות,3,שלישית,75,"1,520,000",85% ב 13.7 שנים
7480,26.06.2002,העוגב 10,5182-61-37,דירה בבית קומות,3,שלישית,75,"820,000",85% ב 13.7 שנים
7481,09.03.2016,אברבנאל 37,3930-406-7,דירה בבית קומות,3,שניה,78.81,"1,250,000",NaN
7482,09.03.2016,הפסנתר 1,5182-18-8,דירה בבית קומות,3,שניה,64.05,"1,550,000",1% ב 1 שנים
7483,15.03.2015,הפסנתר 1,5182-18-8,דירה בבית קומות,3,שניה,64.05,"1,530,000",1% ב 1 שנים
7484,08.03.2016,דרור 47,3929-6-20,דירה בבית קומות,3,רביעית,66,"1,100,000",59% ב 7 שנים
7485,17.03.2009,דרור 47,3929-6-20,דירה בבית קומות,3,רביעית,66,"690,000",59% ב 7 שנים
7486,24.08.2007,דרור 47,3929-6-20,דירה בבית קומות,3,רביעית,66,"501,000",59% ב 7 שנים
7487,08.03.2016,הירשפלד 27,3926-665-10,דירה בבית קומות,3,שלישית,62.60,"1,347,000",126% ב 13 שנים
7488,17.02.2003,הירשפלד 27,3926-665-10,דירה בבית קומות,3,שלישית,62.60,"595,000",126% ב 13 שנים
7489,08.03.2016,ארנון משה 2,5025-245-13,דירה בבית קומות,3,רביעית,60.80,"1,037,000",NaN
7490,08.03.2016,סולד 1,3928-671-3,דירה בבית קומות,3,ראשונה,65,"1,305,000",NaN
7491,08.03.2016,הירשפלד 39,3926-1073-3,דירה בבית קומות,3,ראשונה,78.98,"1,320,000",NaN
7492,03.03.2016,מבצע קדש 20,3945-526-8,דירה בבית קומות,3,שניה,67.50,"1,345,000",109% ב 11.4 שנים
7493,25.10.2004,מבצע קדש 20,3945-526-8,דירה בבית קומות,3,שניה,67.50,"642,000",109% ב 11.4 שנים
7494,03.03.2016,תנועות הנוער 15,3939-442-36,דירה בבית קומות,3,תשיעית,75.89,"1,520,000",23% ב 3.8 שנים
7495,15.05.2012,תנועות הנוער 15,3939-442-36,דירה בבית קומות,3,תשיעית,75.89,"1,230,000",23% ב 3.8 שנים
7496,16.05.2003,תנועות הנוער 15,3939-442-36,דירה בבית קומות,3,תשיעית,75.89,"715,000",23% ב 3.8 שנים
7497,03.03.2016,"חב""ד 4",3929-717-5,דירה בבית קומות,3,שניה,58,"1,150,000",NaN
7498,02.03.2016,גאולים 2,5387-6-8,דירה בבית קומות,3,שלישית,62.50,"1,215,000",91% ב 11.5 שנים
7499,18.08.2004,גאולים 2,5387-6-8,דירה בבית קומות,3,שלישית,62.50,"634,000",91% ב 11.5 שנים
7500,23.02.2001,גאולים 2,5387-6-8,דירה בבית קומות,3,שלישית,62.50,"571,000",91% ב 11.5 שנים
7501,02.03.2016,הירמוך 13,3923-297-22,דירה,3,NaN,89,"1,550,000",NaN
7502,01.03.2016,שליט 5,3934-151-25,דירה בבית קומות,3,רביעית,65.18,"1,100,000",24% ב 2.9 שנים
7503,29.04.2013,שליט 5,3934-151-25,דירה בבית קומות,3,רביעית,65.18,"885,000",24% ב 2.9 שנים
7504,15.09.2003,שליט 5,3934-151-25,דירה בבית קומות,3,רביעית,65.18,"396,000",24% ב 2.9 שנים
7505,01.03.2016,הירקון 6,3923-301-24,דירה בבית קומות,3,שישית,63.20,"1,285,000",135% ב 9.6 שנים
7506,16.07.2006,הירקון 6,3923-301-24,דירה בבית קומות,3,שישית,63.20,"546,000",135% ב 9.6 שנים
7507,01.03.2016,ז'בוטינסקי 5,3926-830-8,דירה בבית קומות,3,שניה,64.68,"1,200,000",88% ב 13.9 שנים
7508,25.04.2002,ז'בוטינסקי 5,3926-830-8,דירה בבית קומות,3,שניה,64.68,"637,000",88% ב 13.9 שנים
7509,01.03.2016,ברניצקי נתן 36,3926-604-11,דירה בבית קומות,3,שלישית,67.86,"1,400,000",64% ב 6 שנים
7510,22.02.2010,ברניצקי נתן 36,3926-604-11,דירה בבית קומות,3,שלישית,67.86,"850,000",64% ב 6 שנים
7511,29.02.2016,אוסישקין 41,3928-728-10,דירה בבית קומות,3,שלישית,61.22,"1,395,000",66% ב 5.7 שנים
7512,05.05.2010,אוסישקין 41,3928-728-10,דירה בבית קומות,3,שלישית,61.22,"840,000",66% ב 5.7 שנים
7513,26.12.2001,אוסישקין 41,3928-728-10,דירה בבית קומות,3,שלישית,61.22,"561,000",66% ב 5.7 שנים
7514,06.10.1998,אוסישקין 41,3928-728-10,דירה בבית קומות,3,שלישית,61.22,"581,000",66% ב 5.7 שנים
7515,29.02.2016,צלליכין 8,3926-480-6,דירה בבית קומות,3,ראשונה,54.97,"1,160,000",NaN
7516,29.02.2016,NaN,3931-47-4,דירה,3,ראשונה,100,"1,380,000",NaN
7517,28.02.2016,אביעזר 3,6286-155-43,דירה בבית קומות,3,רביעית,75.77,"1,350,000",141% ב 16.6 שנים
7518,23.06.1999,אביעזר 3,6286-155-43,דירה בבית קומות,3,רביעית,75.77,"559,000",141% ב 16.6 שנים
7519,28.02.2016,מעגל השלום 11,5096-5-12,דירה בבית קומות,3,שלישית,76,"1,762,000",30% ב 6.1 שנים
7520,10.12.2009,מעגל השלום 11,5096-5-12,דירה בבית קומות,3,שלישית,76,"1,350,000",30% ב 6.1 שנים
7521,26.10.2004,מעגל השלום 11,5096-5-12,דירה בבית קומות,3,שלישית,76,"850,000",30% ב 6.1 שנים
7522,19.06.2000,מעגל השלום 11,5096-5-12,דירה בבית קומות,3,שלישית,76,"744,000",30% ב 6.1 שנים
7523,12.03.2000,מעגל השלום 11,5096-5-12,דירה בבית קומות,3,שלישית,76,"767,000",30% ב 6.1 שנים
7524,29.07.1999,מעגל השלום 11,5096-5-12,דירה בבית קומות,3,שלישית,76,"1,512,000",30% ב 6.1 שנים
7525,28.02.2016,שניאור זלמן 28,7281-59-1,דירה בבית קומות,3,ראשונה,48.10,"1,050,000",NaN
7526,25.02.2016,שרירא שמואל 8,6286-141-29,דירה בבית קומות,3,רביעית,63.12,"975,000",39% ב 5.2 שנים
7527,10.11.2010,שרירא שמואל 8,6286-141-29,דירה בבית קומות,3,רביעית,63.12,"700,000",39% ב 5.2 שנים
7528,26.08.1999,שרירא שמואל 8,6286-141-29,דירה בבית קומות,3,רביעית,63.12,"412,000",39% ב 5.2 שנים
7529,25.02.2016,מוהליבר 21,3929-606-30,דירה בבית קומות,3,שלישית,57.20,"1,100,000",53% ב 5.8 שנים
7530,11.04.2010,מוהליבר 21,3929-606-30,דירה בבית קומות,3,שלישית,57.20,"716,000",53% ב 5.8 שנים
7531,05.07.2001,מוהליבר 21,3929-606-30,דירה בבית קומות,3,שלישית,57.20,"498,000",53% ב 5.8 שנים
7532,25.02.2016,בוגלה יונה 13,4246-195-20,דירה בבית קומות,3,ראשונה,67,"915,000",NaN
7533,24.02.2016,תל חי 7,3928-215-3,דירה בבית קומות,3,ראשונה,65.80,"1,050,000",5% ב 1 שנים
7534,23.02.2015,תל חי 7,3928-215-3,דירה בבית קומות,3,ראשונה,65.80,"1,000,000",5% ב 1 שנים
7535,22.11.1998,תל חי 7,3928-215-3,דירה בבית קומות,3,ראשונה,65.80,"603,000",5% ב 1 שנים
7536,24.02.2016,בוגלה יונה 13,4246-195-17,דירה,3,ראשונה,66,"915,379",NaN
7537,23.02.2016,התזמורת 2,5183-38-13,דירה בבית קומות,3,שלישית,74.57,"1,580,000",NaN
7538,22.02.2016,טיומקין 2,3925-273-12,דירה בבית קומות,3,שלישית,60.99,"1,197,000",NaN
7539,22.02.2016,ז'בוטינסקי 66,3928-651-8,דירה בבית קומות,3,שניה,62.45,"1,200,000",NaN
7540,22.02.2016,קרון אהרון 7,3925-217-18,דירה בבית קומות,3,שניה,79,"1,680,000",NaN
