,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
6104,14.01.2010,בן סרוק 6,5114-39-78,דירה בבית קומות,4,עשירית,97.70,"1,550,000",42% ב 7.9 שנים
6105,05.08.2009,בן סרוק 6,5114-39-78,דירה בבית קומות,4,עשירית,97.70,"1,480,000",42% ב 7.9 שנים
6106,09.07.2003,בן סרוק 6,5114-39-78,דירה בבית קומות,4,עשירית,97.70,"1,173,000",42% ב 7.9 שנים
6107,12.12.2017,כצנלסון 20,3945-229-6,דירה בבית קומות,4,שלישית,84.23,"1,560,000",NaN
6108,12.12.2017,עין דור 6,6286-318-8,דירה,4,שניה,98,"2,100,000",NaN
6109,11.12.2017,פינשטיין יונה צבי 11,6288-109-159,דירה בבית קומות,4,רביעית,77.26,"1,615,000",53% ב 8.2 שנים
6110,22.09.2009,פינשטיין יונה צבי 11,6288-109-159,דירה בבית קומות,4,רביעית,77.26,"1,050,000",53% ב 8.2 שנים
6111,11.12.2017,אברבנאל 4,3930-379-24,דירה בבית קומות,4,שניה,106.28,"1,650,000",NaN
6112,11.12.2017,NaN,3939-176-6,דירה,4,שניה,74,"1,950,000",NaN
6113,11.12.2017, ,3939-598-4,דירה בבית קומות,4,קומה ‎2‏,111.20,"1,963,000",NaN
6114,10.12.2017,אלירז שלמה 1,3930-131-519,דירה בבית קומות,4,שבע עשרה,109,"1,946,000",NaN
6115,09.12.2017,אלירז שלמה 1,3930-131-326,דירה,4,שבע עשרה,110,"1,946,000",NaN
6116,07.12.2017,התומר 35,3926-112-8,דירה בבית קומות,4,רביעית,84.64,"1,755,000",NaN
6117,06.12.2017,רמז 6,3923-279-47,דירה בבית קומות,4,שישית,98,"1,805,000",NaN
6118,06.12.2017,ההתיישבות 51,6286-325-11,דירה בבית קומות,4,שלישית,112.10,"2,286,000",68% ב 7.6 שנים
6119,15.04.2010,ההתיישבות 51,6286-325-11,דירה בבית קומות,4,שלישית,112.10,"1,355,000",68% ב 7.6 שנים
6120,06.12.2017,אוסישקין 21,3928-103-2,דירה בבית קומות,4,ראשונה,78.50,"1,725,000",NaN
6121,06.12.2017,השריג 11,5039-37-11,דירה בבית קומות,4,שלישית,100,"1,900,000",NaN
6122,06.12.2017,NaN,7374-111-28,דירה,4,עשירית,99,"2,410,000",NaN
6123,05.12.2017,"רש""י 13",3930-148-1,דירה בבית קומות,4,ראשונה,78.54,"1,400,000",122% ב 17.8 שנים
6124,09.02.2000,"רש""י 13",3930-148-1,דירה בבית קומות,4,ראשונה,78.54,"629,000",122% ב 17.8 שנים
6125,05.12.2017,ברניצקי נתן 21,3926-901-14,דירה בבית קומות,4,חמישית,84.18,"1,580,000",133% ב 13 שנים
6126,24.11.2004,ברניצקי נתן 21,3926-901-14,דירה בבית קומות,4,חמישית,84.18,"677,000",133% ב 13 שנים
6127,05.12.2017,רמז 6,3923-279-46,דירה,4,NaN,92,"1,805,000",NaN
6128,05.12.2017,שבטי ישראל 88,4247-501-36,דירה בבית קומות,4,קרקע וראשונה,93.50,"2,025,000",NaN
6129,03.12.2017,"תרמ""ב 13",3928-884-56,דירה בבית קומות,4,שישית,86.15,"2,370,000",69% ב 8.3 שנים
6130,06.08.2009,"תרמ""ב 13",3928-884-56,דירה בבית קומות,4,שישית,86.15,"1,401,000",69% ב 8.3 שנים
6131,26.02.2009,"תרמ""ב 13",3928-884-56,דירה בבית קומות,4,שישית,86.15,"1,101,000",69% ב 8.3 שנים
6132,03.12.2017, ,7375-78-31,דירה בבית קומות,4,חמישית,101,"2,273,000",NaN
6133,01.12.2017,ההתיישבות 51,6286-325-57,דירה בבית קומות,4,חמישית,116.90,"2,000,000",49% ב 7.5 שנים
6134,23.06.2010,ההתיישבות 51,6286-325-57,דירה בבית קומות,4,חמישית,116.90,"1,340,000",49% ב 7.5 שנים
6135,30.11.2017,חיל ההנדסה 7,2717-2-26,דירה בבית קומות,4,שישית,85.71,"1,775,000",NaN
6136,30.11.2017, ,3930-530-35,דירה בבית קומות,4,רביעית,92,"1,795,000",NaN
6137,30.11.2017,מעגל השלום 31,5096-2-60,דירה בבית קומות,4,ראשונה,92,"2,005,000",NaN
6138,30.11.2017,NaN,3925-744-105,דירה בבית קומות,4,שלישית,104,"2,185,000",NaN
6139,29.11.2017,הפסנתר 5,5182-17-11,דירה בבית קומות,4,שלישית,97.90,"2,000,000",35% ב 4.3 שנים
6140,25.07.2013,הפסנתר 5,5182-17-11,דירה בבית קומות,4,שלישית,97.90,"1,473,000",35% ב 4.3 שנים
6141,29.11.2017,NaN,3925-744-42,דירה,4,שלישית,104,"2,185,000",NaN
6142,28.11.2017,מבצע משה 38,5748-5-19,דירה בבית קומות,4,שישית,102,"1,035,000",NaN
6143,28.11.2017,"ביל""ו 16",3937-254-5,דירה בבית קומות,4,שניה,89.36,"1,830,000",NaN
6144,27.11.2017,רוטשילד 127,3923-315-25,דירה בבית קומות,4,שביעית,83,"1,520,000",111% ב 9.6 שנים
6145,18.03.2008,רוטשילד 127,3923-315-25,דירה בבית קומות,4,שביעית,83,"717,000",111% ב 9.6 שנים
6146,27.11.2017,העסיס 17,5038-10-82,דירה בבית קומות,4,ראשונה,92.60,"1,500,000",-10% ב 6.5 שנים
6147,06.04.2011,העסיס 17,5038-10-82,דירה בבית קומות,4,ראשונה,92.60,"1,680,000",-10% ב 6.5 שנים
6148,27.11.2017, ,7374-111-76,דירה בבית קומות,4,שביעית,99,"2,324,000",NaN
6149,27.11.2017,האחים יעקובי 16,3927-115-4,דירה בבית קומות,4,שניה ושלישית,130,"2,600,000",NaN
6150,26.11.2017,אלקלעי 26,3930-228-3,דירה בבית קומות,4,שניה,74.90,"1,532,000",32% ב 2.7 שנים
6151,15.02.2015,אלקלעי 26,3930-228-3,דירה בבית קומות,4,שניה,74.90,"1,158,000",32% ב 2.7 שנים
6152,10.02.2010,אלקלעי 26,3930-228-3,דירה בבית קומות,4,שניה,74.90,"937,000",32% ב 2.7 שנים
6153,07.01.2004,אלקלעי 26,3930-228-3,דירה בבית קומות,4,שניה,74.90,"593,000",32% ב 2.7 שנים
6154,26.11.2017,הכובש 27,3929-531-5,דירה בבית קומות,4,שלישית,70.08,"1,515,000",59% ב 5.3 שנים
6155,04.07.2012,הכובש 27,3929-531-5,דירה בבית קומות,4,שלישית,70.08,"950,000",59% ב 5.3 שנים
6156,26.11.2017,פרופ' נחום 3,3945-596-7,דירה בבית קומות,4,שניה,80,"1,700,000",NaN
6157,26.11.2017,עולי הגרדום 63,3926-514-18,דירה בבית קומות,4,חמישית,115,"1,850,000",NaN
6158,26.11.2017,NaN,7374-111-26,דירה,4,שביעית,99,"2,324,999",NaN
6159,26.11.2017,NaN,3925-744-106,דירה בבית קומות,4,שישית,104,"2,325,000",NaN
6160,25.11.2017,עולי הגרדום 63,3926-514-16,דירה,4,NaN,102,"1,850,000",NaN
6161,25.11.2017,השדה 7,3926-993-3,דירה בבית קומות,4,שניה,126.38,"2,200,000",NaN
6162,25.11.2017,NaN,3925-744-39,דירה,4,שישית,104,"2,325,000",NaN
6163,24.11.2017,שפירא צבי הרמן 4,3928-183-5,דירה בבית קומות,4,שלישית,92.69,"1,765,000",44% ב 4.8 שנים
6164,20.01.2013,שפירא צבי הרמן 4,3928-183-5,דירה בבית קומות,4,שלישית,92.69,"1,220,000",44% ב 4.8 שנים
6165,23.11.2017,הגלים 14,6823-179-45,דירה בבית קומות,4,שישית,101.10,"1,935,000",133% ב 14 שנים
6166,04.11.2003,הגלים 14,6823-179-45,דירה בבית קומות,4,שישית,101.10,"828,000",133% ב 14 שנים
6167,23.11.2017, ,7374-111-77,דירה בבית קומות,4,חמישית,99,"2,277,000",NaN
6168,22.11.2017,העסיס 6,5038-22-37,דירה בבית קומות,4,שניה,93.60,"1,930,000",131% ב 18 שנים
6169,05.10.1999,העסיס 6,5038-22-37,דירה בבית קומות,4,שניה,93.60,"834,000",131% ב 18 שנים
6170,22.11.2017,חיל האויר 1,2717-36-29,דירה בבית קומות,4,תשיעית,96.25,"2,250,000",110% ב 9.9 שנים
6171,27.12.2007,חיל האויר 1,2717-36-29,דירה בבית קומות,4,תשיעית,96.25,"1,067,000",110% ב 9.9 שנים
6172,22.11.2017,עולי הגרדום 6,3934-239-8,דירה בבית קומות,4,שניה,110.32,"1,350,000",NaN
6173,22.11.2017,אלירז שלמה 1,3930-131-322,דירה,4,NaN,110,"1,850,000",NaN
6174,22.11.2017,NaN,7374-111-25,דירה,4,חמישית,99,"2,277,999",NaN
6175,22.11.2017, ,7374-111-78,דירה בבית קומות,4,שישית,99,"2,303,000",NaN
6176,21.11.2017,מעגל השלום 9,5096-6-111,דירה בבית קומות,4,שלישית,89,"2,150,000",94% ב 10 שנים
6177,24.10.2007,מעגל השלום 9,5096-6-111,דירה בבית קומות,4,שלישית,89,"1,107,000",94% ב 10 שנים
6178,21.11.2017,NaN,7374-111-24,דירה,4,שישית,99,"2,303,000",NaN
6179,19.11.2017,הרצל 2,3928-58-3,דירה בבית קומות,4,ראשונה,65.43,"1,350,000",15% ב 2.5 שנים
6180,16.04.2015,הרצל 2,3928-58-3,דירה בבית קומות,4,ראשונה,65.43,"1,170,000",15% ב 2.5 שנים
6181,02.08.2007,הרצל 2,3928-58-3,דירה בבית קומות,4,ראשונה,65.43,"548,000",15% ב 2.5 שנים
6182,19.11.2017,נחמה 15,3932-323-1,דירה בבית קומות,4,ראשונה,100.53,"1,805,000",NaN
6183,19.11.2017,אלירז שלמה 1,3930-131-520,דירה בבית קומות,4,שמונה עשרה,109,"1,938,000",NaN
6184,19.11.2017, ,7374-111-79,דירה בבית קומות,4,ראשונה,99,"2,192,000",NaN
6185,19.11.2017,NaN,3925-744-38,דירה בבית קומות,4,חמישית,104,"2,252,000",NaN
6186,18.11.2017,NaN,3932-72-12,דירה,4,רביעית,74,"1,805,000",NaN
6187,18.11.2017,NaN,7374-111-23,דירה,4,ראשונה,99,"2,192,999",NaN
6188,18.11.2017,NaN,3925-744-37,דירה,4,חמישית,104,"2,230,000",NaN
6189,17.11.2017,הקישון 15,3926-1164-4,דירה בבית קומות,4,ראשונה,92,"1,740,000",NaN
6190,16.11.2017,שפירא צבי הרמן 16,3928-776-24,דירה בבית קומות,4,שישית,101.19,"1,690,000",46% ב 6.7 שנים
6191,06.02.2011,שפירא צבי הרמן 16,3928-776-24,דירה בבית קומות,4,שישית,101.19,"1,150,000",46% ב 6.7 שנים
6192,16.11.2017,מעגל השלום 31,5096-2-89,דירה בבית קומות,4,שמינית,97,"2,300,000",43% ב 3 שנים
6193,31.10.2014,מעגל השלום 31,5096-2-89,דירה בבית קומות,4,שמינית,97,"1,600,000",43% ב 3 שנים
6194,16.11.2017,החלמונית 29,5036-87-209,דירה בבית קומות,4,שניה,110,"1,725,000",NaN
6195,16.11.2017,שיבת ציון 7,3937-52-16,דירה בבית קומות,4,שישית,99,"1,750,000",NaN
6196,16.11.2017,עין דור 6,6286-318-7,דירה,4,רביעית,98,"2,090,000",NaN
6197,15.11.2017,צייטלין 14,7281-70-10,דירה בבית קומות,4,שלישית,70,"1,520,000",258% ב 10.3 שנים
6198,04.07.2007,צייטלין 14,7281-70-10,דירה בבית קומות,4,שלישית,70,"424,000",258% ב 10.3 שנים
6199,14.11.2017,חיל הצנחנים 17,5037-30-35,דירה בבית קומות,4,שלישית,84.90,"1,550,000",107% ב 10.6 שנים
6200,26.03.2007,חיל הצנחנים 17,5037-30-35,דירה בבית קומות,4,שלישית,84.90,"748,000",107% ב 10.6 שנים
6201,14.11.2017,הורוביץ 1,3926-873-13,דירה בבית קומות,4,רביעית,71.65,"1,280,000",42% ב 6.8 שנים
6202,17.01.2011,הורוביץ 1,3926-873-13,דירה בבית קומות,4,רביעית,71.65,"900,000",42% ב 6.8 שנים
6203,14.11.2017,רוטשילד 123,3923-317-14,דירה בבית קומות,4,רביעית,83,"1,425,000",NaN
6204,14.11.2017,גבעתי 18,3930-424-6,דירה בבית קומות,4,שניה,96,"1,580,000",NaN
6205,13.11.2017,גלוסקין 4,3935-48-6,דירה בבית קומות,4,שניה,91,"1,530,000",145% ב 16.4 שנים
6206,08.06.2001,גלוסקין 4,3935-48-6,דירה בבית קומות,4,שניה,91,"622,000",145% ב 16.4 שנים
6207,13.11.2017,עין דור 6,6286-318-76,דירה בבית קומות,4,רביעית,98,"2,090,000",NaN
6208,13.11.2017, ,7375-79-40,דירה בבית קומות,4,שלישית,99,"2,166,000",NaN
6209,12.11.2017, ,3931-43-6,דירת גג,4,רביעית וחמישית,108.34,"1,840,000",53% ב 9.5 שנים
6210,25.05.2008, ,3931-43-6,דירת גג,4,רביעית וחמישית,108.34,"1,200,000",53% ב 9.5 שנים
6211,12.11.2017,הרב שלינקה יצחק 5,7373-61-22,דירה בבית קומות,4,שישית,123,"2,330,000",38% ב 8 שנים
6212,21.11.2009,הרב שלינקה יצחק 5,7373-61-22,דירה בבית קומות,4,שישית,123,"1,680,000",38% ב 8 שנים
6213,28.06.2009,הרב שלינקה יצחק 5,7373-61-22,דירה בבית קומות,4,שישית,123,"1,380,000",38% ב 8 שנים
6214,12.11.2017, ,7374-111-80,דירה בבית קומות,4,תשיעית,99,"2,362,000",NaN
6215,11.11.2017,NaN,7374-111-22,דירה,4,תשיעית,99,"2,362,000",NaN
6216,10.11.2017,ויניק 19,3926-967-29,דירה בבית קומות,4,רביעית,77.50,"1,680,000",95% ב 9.5 שנים
6217,22.04.2008,ויניק 19,3926-967-29,דירה בבית קומות,4,רביעית,77.50,"860,000",95% ב 9.5 שנים
6218,03.11.1999,ויניק 19,3926-967-29,דירה בבית קומות,4,רביעית,77.50,"719,000",95% ב 9.5 שנים
6219,09.11.2017,אוסישקין 28,3928-170-7,דירה בבית קומות,4,שלישית,94.17,"1,590,000",165% ב 8.5 שנים
6220,07.04.2009,אוסישקין 28,3928-170-7,דירה בבית קומות,4,שלישית,94.17,"600,000",165% ב 8.5 שנים
6221,08.11.2007,אוסישקין 28,3928-170-7,דירה בבית קומות,4,שלישית,94.17,"620,000",165% ב 8.5 שנים
6222,09.11.2017,שפירא צבי הרמן 15,3928-775-22,דירה בבית קומות,4,שישית,101.19,"1,690,000",NaN
6223,09.11.2017, ,7375-78-32,דירה בבית קומות,4,שניה,101,"2,175,000",NaN
6224,08.11.2017,חיל ההנדסה 7,2717-2-15,דירה בבית קומות,4,שלישית,89.86,"1,775,000",31% ב 4.5 שנים
6225,28.05.2013,חיל ההנדסה 7,2717-2-15,דירה בבית קומות,4,שלישית,89.86,"1,350,000",31% ב 4.5 שנים
6226,15.12.1999,חיל ההנדסה 7,2717-2-15,דירה בבית קומות,4,שלישית,89.86,"711,000",31% ב 4.5 שנים
6227,08.11.2017,"ריב""ל 6",5114-37-55,דירה בבית קומות,4,שלישית,94.30,"1,950,000",44% ב 6.7 שנים
6228,21.02.2011,"ריב""ל 6",5114-37-55,דירה בבית קומות,4,שלישית,94.30,"1,350,000",44% ב 6.7 שנים
6229,08.11.2017,הגדוד העברי 53,3929-389-2,דירה בבית קומות,4,ראשונה,81.95,"1,450,000",NaN
6230,08.11.2017,אברבנאל 37,3930-406-10,דירה בבית קומות,4,שלישית,95.46,"1,480,000",NaN
6231,08.11.2017,פינשטיין יונה צבי 7,6288-109-88,דירה בבית קומות,4,רביעית,78.29,"1,620,000",NaN
6232,07.11.2017,יהודה הלוי 61,3929-972-3,דירה בבית קומות,4,שניה ושלישית,97.87,"1,850,000",94% ב 9.8 שנים
6233,20.01.2008,יהודה הלוי 61,3929-972-3,דירה בבית קומות,4,שניה ושלישית,97.87,"950,000",94% ב 9.8 שנים
6234,07.11.2017,מיכה יוסף 7,3945-600-17,דירה,4,NaN,117,"1,950,000",NaN
6235,07.11.2017,NaN,3925-744-108,דירה בבית קומות,4,שניה,104,"2,170,000",NaN
6236,06.11.2017,NaN,3925-744-35,דירה,4,שניה,104,"2,170,000",NaN
6237,06.11.2017, ,7375-78-33,דירה בבית קומות,4,שביעית,101,"2,317,998",NaN
6238,05.11.2017,העוגב 8,5182-10-15,דירה בבית קומות,4,רביעית,103,"2,035,000",134% ב 13.9 שנים
6239,19.12.2003,העוגב 8,5182-10-15,דירה בבית קומות,4,רביעית,103,"867,000",134% ב 13.9 שנים
6240,05.11.2017,NaN,7375-153-45,דירה בבית קומות,4,שלישית,101,"2,196,000",NaN
6241,05.11.2017,NaN,7375-78-16,דירה,4,רביעית,113,"2,196,000",NaN
6242,03.11.2017,הסמדר 17,5038-4-79,דירה בבית קומות,4,רביעית,86.70,"1,800,000",37% ב 5.9 שנים
6243,01.12.2011,הסמדר 17,5038-4-79,דירה בבית קומות,4,רביעית,86.70,"1,310,000",37% ב 5.9 שנים
6244,02.11.2017,תרשיש 1,4746-6-16,דירה בבית קומות,4,שישית,88.10,"2,075,000",138% ב 10.4 שנים
6245,11.06.2007,תרשיש 1,4746-6-16,דירה בבית קומות,4,שישית,88.10,"870,000",138% ב 10.4 שנים
6246,02.11.2017,גולדה מאיר 7,3946-330-45,דירה בבית קומות,4,שתים עשרה,119.80,"2,535,000",67% ב 8.7 שנים
6247,27.02.2009,גולדה מאיר 7,3946-330-45,דירה בבית קומות,4,שתים עשרה,119.80,"1,515,000",67% ב 8.7 שנים
6248,02.11.2017,הרב שלינקה יצחק 8,7373-74-23,דירה בבית קומות,4,שישית,120,"2,420,000",34% ב 6 שנים
6249,10.10.2011,הרב שלינקה יצחק 8,7373-74-23,דירה בבית קומות,4,שישית,120,"1,795,000",34% ב 6 שנים
6250,10.04.2011,הרב שלינקה יצחק 8,7373-74-23,דירה בבית קומות,4,שישית,120,"1,570,000",34% ב 6 שנים
6251,02.11.2017,נחמה 15,3932-323-9,דירה בבית קומות,4,שלישית,100.53,"1,880,000",NaN
6252,02.11.2017,"פיק""א 23",3939-173-25,דירה בבית קומות,4,שניה,100,"2,000,000",NaN
6253,01.11.2017,שרירא שמואל 42,6286-153-40,דירה בבית קומות,4,רביעית,82.85,"1,250,000",-18% ב 0.6 שנים
6254,05.03.2017,שרירא שמואל 42,6286-153-40,דירה בבית קומות,4,רביעית,82.85,"1,530,000",-18% ב 0.6 שנים
6255,13.01.2005,שרירא שמואל 42,6286-153-40,דירה בבית קומות,4,רביעית,82.85,"465,000",-18% ב 0.6 שנים
6256,01.11.2017,גיסין 1,3928-248-4,דירה בבית קומות,4,שניה,97.14,"1,520,000",NaN
6257,01.11.2017,אלחריזי 11,5115-18-6,דירה בבית קומות,4,שניה,106.40,"2,180,000",36% ב 7.8 שנים
6258,19.01.2010,אלחריזי 11,5115-18-6,דירה בבית קומות,4,שניה,106.40,"1,600,000",36% ב 7.8 שנים
6259,01.11.2017,חיל האויר 3,2717-35-13,דירה בבית קומות,4,חמישית,98.40,"2,150,000",NaN
6260,01.11.2017,חיל האויר 5,2717-34-39,דירה בבית קומות,4,עשירית,91.95,"2,370,000",NaN
6261,31.10.2017,משמר הירדן 26,3939-141-8,דירה בבית קומות,4,רביעית,83.04,"1,530,000",NaN
6262,31.10.2017,NaN,3925-73-1,דירה בבית קומות,4,חמישית,100,"2,046,000",NaN
6263,31.10.2017,חיל האויר 5,2717-34-29,דירה בבית קומות,4,שמינית,96.25,"2,430,000",NaN
6264,30.10.2017,דוידזון 1,3939-290-10,דירה בבית קומות,4,רביעית,85,"1,800,000",38% ב 1.9 שנים
6265,25.11.2015,דוידזון 1,3939-290-10,דירה בבית קומות,4,רביעית,85,"1,300,000",38% ב 1.9 שנים
6266,27.11.2002,דוידזון 1,3939-290-10,דירה בבית קומות,4,רביעית,85,"556,000",38% ב 1.9 שנים
6267,30.10.2017,"הרשב""א 13",5115-25-76,דירה בבית קומות,4,שמינית,83.59,"1,050,000",33% ב 2.8 שנים
6268,09.12.2014,"הרשב""א 13",5115-25-76,דירה בבית קומות,4,שמינית,83.59,"1,575,000",33% ב 2.8 שנים
6269,02.04.2003,"הרשב""א 13",5115-25-76,דירה בבית קומות,4,שמינית,83.59,"910,000",33% ב 2.8 שנים
6270,29.10.2017,הפורצים 7,3945-98-8,דירה בבית קומות,4,שלישית,113,"1,775,000",42% ב 4 שנים
6271,29.10.2017, ,7375-78-35,דירה בבית קומות,4,שלישית,101,"2,209,999",NaN
6272,27.10.2017,NaN,3925-738-260,דירה בבית קומות,4,שלישית,100,"2,152,000",NaN
6273,26.10.2017,האחים סולימן 7,3930-579-18,דירה בבית קומות,4,שישית,96.80,"1,850,000",30% ב 4.5 שנים
6274,12.03.2013,האחים סולימן 7,3930-579-18,דירה בבית קומות,4,שישית,96.80,"1,420,000",30% ב 4.5 שנים
6275,28.09.2000,האחים סולימן 7,3930-579-18,דירה בבית קומות,4,שישית,96.80,"689,000",30% ב 4.5 שנים
6276,26.10.2017,גולדה מאיר 11,3946-328-7,דירה בבית קומות,4,שניה,104.72,"2,375,000",118% ב 10.2 שנים
6277,01.07.2007,גולדה מאיר 11,3946-328-7,דירה בבית קומות,4,שניה,104.72,"1,088,000",118% ב 10.2 שנים
6278,26.10.2017,גבעתי 10,3930-403-92,דירה בבית קומות,4,שמינית,109.15,"1,830,000",NaN
6279,25.10.2017,הרצל 41,3929-10-17,דירה בבית קומות,4,רביעית,98.16,"1,040,000",NaN
6280,25.10.2017,נחמה 1,3932-289-9,דירה בבית קומות,4,שניה,80.28,"1,850,000",NaN
6281,24.10.2017,קידוש השם 20,3929-443-3,דירה בבית קומות,4,חמישית,97,"1,600,000",NaN
6282,23.10.2017,שוחט מניה 12,3926-914-9,דירה בבית קומות,4,שלישית,88.10,"1,770,000",32% ב 4.8 שנים
6283,23.12.2012,שוחט מניה 12,3926-914-9,דירה בבית קומות,4,שלישית,88.10,"1,340,000",32% ב 4.8 שנים
6284,23.10.2017,הנחשול 46,5384-47-27,דירה בבית קומות,4,שביעית,92.09,"2,105,000",44% ב 6.3 שנים
6285,06.06.2011,הנחשול 46,5384-47-27,דירה בבית קומות,4,שביעית,92.09,"1,460,000",44% ב 6.3 שנים
6286,20.10.2017,דוידזון 4,3939-312-18,דירה בבית קומות,4,חמישית,94.25,"1,585,000",46% ב 5.5 שנים
6287,19.04.2012,דוידזון 4,3939-312-18,דירה בבית קומות,4,חמישית,94.25,"1,080,000",46% ב 5.5 שנים
6288,19.10.2017,הנגיד 14,5115-28-48,דירה בבית קומות,4,ראשונה,104,"1,920,000",NaN
6289,18.10.2017,אברבנאל 37,3930-406-2,דירה בבית קומות,4,ראשונה,95.46,"1,615,000",47% ב 5 שנים
6290,27.09.2012,אברבנאל 37,3930-406-2,דירה בבית קומות,4,ראשונה,95.46,"1,095,000",47% ב 5 שנים
6291,12.06.2008,אברבנאל 37,3930-406-2,דירה בבית קומות,4,ראשונה,95.46,"845,000",47% ב 5 שנים
6292,13.08.2003,אברבנאל 37,3930-406-2,דירה בבית קומות,4,ראשונה,95.46,"606,000",47% ב 5 שנים
6293,18.10.2017,אברמוביץ 9,3928-799-14,דירה בבית קומות,4,רביעית,99.06,"1,750,000",170% ב 13.5 שנים
6294,26.03.2004,אברמוביץ 9,3928-799-14,דירה בבית קומות,4,רביעית,99.06,"646,000",170% ב 13.5 שנים
6295,18.10.2017,התזמורת 40,5183-39-15,דירה בבית קומות,4,רביעית,88.51,"2,200,000",37% ב 5.1 שנים
6296,05.08.2012,התזמורת 40,5183-39-15,דירה בבית קומות,4,רביעית,88.51,"1,595,000",37% ב 5.1 שנים
6297,18.10.2017,עולי הגרדום 63,3926-514-15,דירה בבית קומות,4,חמישית,90,"1,800,000",NaN
6298,17.10.2017,הקוקיה 50,6287-290-14,דירה בבית קומות,4,חמישית,97,"1,830,000",116% ב 12.8 שנים
6299,06.12.2004,הקוקיה 50,6287-290-14,דירה בבית קומות,4,חמישית,97,"844,000",116% ב 12.8 שנים
6300,17.10.2017,התורמוס 2,5036-157-3,דירה בבית קומות,4,ראשונה,97,"2,000,000",32% ב 4.2 שנים
6301,08.07.2013,התורמוס 2,5036-157-3,דירה בבית קומות,4,ראשונה,97,"1,508,000",32% ב 4.2 שנים
6302,12.09.2012,התורמוס 2,5036-157-3,דירה בבית קומות,4,ראשונה,97,"1,384,222",32% ב 4.2 שנים
6303,17.10.2017,עולי הגרדום 63,3926-514-14,דירה,4,NaN,98,"1,800,000",NaN
6304,17.10.2017,האחים סולימן 12,3930-553-15,דירה בבית קומות,4,רביעית,93.70,"1,875,000",NaN
6305,16.10.2017,הסמדר 12,5038-3-2,דירה בבית קומות,4,ראשונה,100.90,"1,029,999",NaN
6306,16.10.2017,"רש""י 17",3930-157-4,דירה בבית קומות,4,שניה,74.95,"1,470,000",37% ב 5 שנים
6307,24.09.2012,"רש""י 17",3930-157-4,דירה בבית קומות,4,שניה,74.95,"1,070,000",37% ב 5 שנים
6308,15.10.2017,הירשפלד 11,3926-699-6,דירה בבית קומות,4,שניה,87.27,"1,600,000",6% ב 2.2 שנים
6309,02.07.2015,הירשפלד 11,3926-699-6,דירה בבית קומות,4,שניה,87.27,"1,500,000",6% ב 2.2 שנים
6310,07.04.2013,הירשפלד 11,3926-699-6,דירה בבית קומות,4,שניה,87.27,"1,400,000",6% ב 2.2 שנים
6311,11.10.2017,רמז 35,3926-1159-10,דירה בבית קומות,4,שלישית,77.82,"1,760,000",162% ב 10.5 שנים
6312,20.04.2007,רמז 35,3926-1159-10,דירה בבית קומות,4,שלישית,77.82,"671,000",162% ב 10.5 שנים
6313,30.07.1999,רמז 35,3926-1159-10,דירה בבית קומות,4,שלישית,77.82,"582,000",162% ב 10.5 שנים
6314,10.10.2017,לילינבלום 4,3945-210-8,דירה בבית קומות,4,רביעית,80.26,"1,825,000",82% ב 8.1 שנים
6315,25.08.2009,לילינבלום 4,3945-210-8,דירה בבית קומות,4,רביעית,80.26,"1,000,000",82% ב 8.1 שנים
6316,09.10.2017, ,7374-111-81,דירה בבית קומות,4,חמישית,99,"2,256,000",NaN
6317,08.10.2017,לובמן חביב 13,3937-68-12,דירה בבית קומות,4,רביעית,64,"1,510,000",20% ב 5.6 שנים
6318,19.02.2012,לובמן חביב 13,3937-68-12,דירה בבית קומות,4,רביעית,64,"1,250,000",20% ב 5.6 שנים
6319,08.10.2017,NaN,7374-111-21,דירה,4,חמישית,99,"2,256,000",NaN
6320,03.10.2017,הרב דמארי 5,3937-257-7,דירה בבית קומות,4,רביעית,99.47,"2,015,000",NaN
6321,03.10.2017,הירמוך 13,3923-297-29,דירה בבית קומות,4,שביעית,103,"2,205,000",NaN
6322,02.10.2017,מרגולין 12,3929-890-56,דירה בבית קומות,4,רביעית,73.85,"1,300,000",32% ב 3.9 שנים
6323,26.11.2013,מרגולין 12,3929-890-56,דירה בבית קומות,4,רביעית,73.85,"980,000",32% ב 3.9 שנים
6324,02.10.2017,בן גוריון 52,3927-363-15,דירה בבית קומות,4,רביעית,102.82,"2,340,000",120% ב 11.7 שנים
6325,24.01.2006,בן גוריון 52,3927-363-15,דירה בבית קומות,4,רביעית,102.82,"1,060,000",120% ב 11.7 שנים
6326,02.10.2017,קרון אהרון 19,3925-222-14,דירה,4,NaN,94,"1,715,000",NaN
6327,02.10.2017, ,7375-78-37,דירה בבית קומות,4,רביעית,101,"1,882,000",NaN
6328,02.10.2017,הירמוך 13,3923-297-28,דירת גג (פנטהאוז),4,NaN,103,"2,200,000",NaN
6329,02.10.2017,NaN,7375-78-12,דירה,4,שישית,101,"2,202,000",NaN
6330,02.10.2017,שבטי ישראל 68,4247-501-46,קוטג' דו משפחתי,4,קרקע וראשונה,93.50,"2,226,000",NaN
6331,01.10.2017,המפוחית 10,5183-74-14,דירה בבית קומות,4,שלישית,106.70,"1,950,000",130% ב 12.8 שנים
