,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
1332,27.06.2012,התוף 7,5183-42-168,דירה בבית קומות,2,שניה,44,"1,055,000",NaN
1333,24.06.2012,אריאב חיים 7,7281-149-48,דירה בבית קומות,2,רביעית,35.20,"520,000",NaN
1334,22.06.2012,יהודה לייב 42,3929-180-18,דירה בבית קומות,2,רביעית,47.14,"760,000",6% ב 1.5 שנים
1335,25.11.2010,יהודה לייב 42,3929-180-18,דירה בבית קומות,2,רביעית,47.14,"715,000",6% ב 1.5 שנים
1336,09.07.2003,יהודה לייב 42,3929-180-18,דירה בבית קומות,2,רביעית,47.14,"308,000",6% ב 1.5 שנים
1337,22.06.2012,NaN,5036-97-15,דירה בבית קומות,2,שביעית,33,"880,000",NaN
1338,21.06.2012,הרצל 73,3933-144-14,דירה בבית קומות,2,שניה,50,"1,000,000",NaN
1339,18.06.2012,רמז 18,3923-223-3,דירה בבית קומות,2,ראשונה,58.95,"1,166,000",NaN
1340,31.05.2012,פוזננסקי מנחם 3,7282-93-3,דירה בבית קומות,2,שניה,35,"1,943,000",NaN
1341,28.05.2012,הרצל 93,3925-674-22,דירה בבית קומות,2,שלישית,38.53,"905,000",61% ב 10.9 שנים
1342,03.06.2001,הרצל 93,3925-674-22,דירה בבית קומות,2,שלישית,38.53,"560,000",61% ב 10.9 שנים
1343,22.05.2012,אלקלעי 30,3930-446-25,דירה בבית קומות,2,שלישית,50,"715,000",NaN
1344,20.05.2012,אנילביץ 2,7282-20-8,דירה בבית קומות,2,שניה,28.20,"630,000",NaN
1345,16.05.2012,גרינבוים 20,3934-181-3,דירה בבית קומות,2,קרקע,44.76,"360,000",NaN
1346,14.05.2012,עולי הגרדום 24,3926-459-7,דירה בבית קומות,2,שניה,56.71,"820,000",NaN
1347,10.05.2012,ז'בוטינסקי 21,3926-585-8,דירה בבית קומות,2,שלישית,54.20,"650,000",NaN
1348,02.05.2012,התקוה 18,3945-679-9,דירה בבית קומות,2,שלישית,57.28,"860,000",5% ב 1.6 שנים
1349,14.09.2010,התקוה 18,3945-679-9,דירה בבית קומות,2,שלישית,57.28,"815,000",5% ב 1.6 שנים
1350,09.04.2000,התקוה 18,3945-679-9,דירה בבית קומות,2,שלישית,57.28,"491,000",5% ב 1.6 שנים
1351,02.05.2012,"יל""ג 4",3928-318-1,דירה בבית קומות,2,קרקע,48.72,"1,220,000",40% ב 2.8 שנים
1352,22.07.2009,"יל""ג 4",3928-318-1,דירה בבית קומות,2,קרקע,48.72,"870,000",40% ב 2.8 שנים
1353,11.02.2009,"יל""ג 4",3928-318-1,דירה בבית קומות,2,קרקע,48.72,"570,000",40% ב 2.8 שנים
1354,29.04.2012,רוטשילד 75,3926-91-1,דירה בבית קומות,2,קרקע,43.86,"810,000",47% ב 7.1 שנים
1355,09.02.2005,רוטשילד 75,3926-91-1,דירה בבית קומות,2,קרקע,43.86,"548,000",47% ב 7.1 שנים
1356,23.04.2012,קרל נטר 28,3928-704-6,דירה בבית קומות,2,ראשונה,57.30,"840,000",NaN
1357,19.04.2012,אברבנאל 11,3930-612-6,דירה בבית קומות,2,שלישית,38.41,"790,000",NaN
1358,04.04.2012,אחד העם 14,3935-43-6,דירה בבית קומות,2,בינים,33.93,"440,000",17% ב 13.4 שנים
1359,17.11.1998,אחד העם 14,3935-43-6,דירה בבית קומות,2,בינים,33.93,"373,000",17% ב 13.4 שנים
1360,04.04.2012,קרון אהרון 22,3925-301-5,דירה בבית קומות,2,שניה,66.70,"840,000",NaN
1361,22.03.2012,כהן יעקב 40,7282-38-2,דירה בבית קומות,2,ראשונה,38.30,"450,000",NaN
1362,05.01.2012,כהן יעקב 40,7282-38-2,דירה בבית קומות,2,ראשונה,38.30,"420,000",NaN
1363,18.03.2012,הרב זינגר 9,3935-74-8,דירה בבית קומות,2,שניה,44.78,"730,000",NaN
1364,12.03.2012,הירמוך 12,3923-279-39,דירה בבית קומות,2,שניה,44.20,"627,000",-1% ב 2.7 שנים
1365,11.06.2009,הירמוך 12,3923-279-39,דירה בבית קומות,2,שניה,44.20,"637,000",-1% ב 2.7 שנים
1366,05.01.2007,הירמוך 12,3923-279-39,דירה בבית קומות,2,שניה,44.20,"325,000",-1% ב 2.7 שנים
1367,12.03.2012,הגדוד העברי 74,3929-765-4,דירה בבית קומות,2,שניה,34.80,"606,000",NaN
1368,08.03.2012,עין הקורא 3,3933-98-9,דירה בבית קומות,2,שלישית,47.50,"620,000",NaN
1369,28.02.2012,השניים 9,6093-291-4,דירה בבית קומות,2,ראשונה,40.50,"665,000",NaN
1370,23.02.2012,וולפסון 24,3926-265-9,דירה בבית קומות,2,שלישית,56.95,"840,000",51% ב 12.4 שנים
1371,07.09.1999,וולפסון 24,3926-265-9,דירה בבית קומות,2,שלישית,56.95,"554,000",51% ב 12.4 שנים
1372,19.01.2012,נורדאו 34,3936-160-18,דירה בבית קומות,2,רביעית,54.24,"740,000",NaN
1373,17.01.2012,אנילביץ 15,7282-52-8,דירה בבית קומות,2,שניה,35,"510,000",NaN
1374,01.01.2012,הרב ברוק 8,3930-446-26,דירה בבית קומות,2,שניה,60,"700,000",NaN
1375,01.01.2012,עולי הגרדום 16,3926-463-6,דירה בבית קומות,2,שניה,48.91,"875,000",NaN
1376,10.11.2011,עולי הגרדום 16,3926-463-6,דירה בבית קומות,2,שניה,48.91,"835,000",NaN
1377,26.12.2011,ביאליק 13,3928-882-98,דירה,2,שלוש עשרה,62,"1,310,000",NaN
1378,17.12.2011,בצלאל 15,3935-80-13,דירה בבית קומות,2,שניה,66.29,"1,050,000",NaN
1379,15.12.2011,תורה ועבודה 11,7281-43-3,דירה בבית קומות,2,ראשונה,39.50,"555,000",NaN
1380,14.12.2011,ירושלים 7,3932-207-1,דירה בבית קומות,2,קרקע,56.54,"800,000",NaN
1381,12.12.2011,סנש חנה 3,7281-57-3,דירה בבית קומות,2,ראשונה,35.20,"558,000",NaN
1382,11.12.2011,התוף 7,5183-42-93,דירה בבית קומות,2,שניה,44,"1,000,000",71% ב 6.9 שנים
1383,26.01.2005,התוף 7,5183-42-93,דירה בבית קומות,2,שניה,44,"584,000",71% ב 6.9 שנים
1384,05.12.2011,חנקין 17,3925-224-11,דירה בבית קומות,2,שלישית,56.62,"850,000",NaN
1385,16.11.2011,אריאב חיים 2,7281-14-6,דירה בבית קומות,2,שניה,36.20,"570,000",NaN
1386,08.11.2011,ישעיהו 24,4247-240-1,קוטג' דו משפחתי,2,NaN,40,"1,000,000",NaN
1387,30.10.2011,רוטשילד 104,3945-259-9,דירה בבית קומות,2,שלישית,50.61,"665,000",NaN
1388,26.10.2011,וולפסון 24,3926-265-1,דירה בבית קומות,2,קרקע,54.61,"830,000",NaN
1389,17.10.2011,הרב נורוק 2,7282-17-14,דירה בבית קומות,2,שניה,36,"560,000",40% ב 2.5 שנים
1390,02.03.2009,הרב נורוק 2,7282-17-14,דירה בבית קומות,2,שניה,36,"400,000",40% ב 2.5 שנים
1391,09.10.2011,הרב זינגר 8,3935-126-5,דירה בבית קומות,2,ראשונה,46.50,"720,000",80% ב 4.4 שנים
1392,20.05.2007,הרב זינגר 8,3935-126-5,דירה בבית קומות,2,ראשונה,46.50,"400,000",80% ב 4.4 שנים
1393,09.10.2011,אש שלום 26,7282-65-5,דירה בבית קומות,2,שניה,34.80,"460,000",NaN
1394,20.09.2011,תורה ועבודה 23,7281-42-30,דירה בבית קומות,2,רביעית,39.50,"504,000",NaN
1395,11.09.2011,הרב זינגר 8,3935-126-27,דירה בבית קומות,2,שלישית,47,"710,000",78% ב 7 שנים
1396,06.09.2004,הרב זינגר 8,3935-126-27,דירה בבית קומות,2,שלישית,47,"397,000",78% ב 7 שנים
1397,23.08.2011,בצלאל 15,3935-80-21,דירה בבית קומות,2,רביעית,66.29,"999,000",30% ב 1.7 שנים
1398,27.11.2009,בצלאל 15,3935-80-21,דירה בבית קומות,2,רביעית,66.29,"765,000",30% ב 1.7 שנים
1399,14.08.2011,אלרואי 19,3929-793-4,דירה בבית קומות,2,ראשונה,36,"645,000",NaN
1400,04.08.2011,ביאליק 13,3928-882-107,דירה בבית קומות,2,שלוש עשרה,69,"1,335,000",NaN
1401,27.06.2011,ביאליק 13,3928-882-107,דירה בבית קומות,2,שלוש עשרה,69,"1,330,000",NaN
1402,03.08.2011,ביאליק 13,3928-882-94,דירה,2,שתים עשרה,62,"1,335,120",NaN
1403,01.08.2011,ביאליק 11,3934-245-11,דירה בבית קומות,2,שניה,49,"870,000",129% ב 8.6 שנים
1404,25.12.2002,ביאליק 11,3934-245-11,דירה בבית קומות,2,שניה,49,"379,000",129% ב 8.6 שנים
1405,29.07.2011,התומר 31,3926-114-2,דירה בבית קומות,2,ראשונה,53.03,"782,000",NaN
1406,13.07.2011,הזית 7,3926-95-8,דירה בבית קומות,2,שניה,46.05,"800,000",70% ב 6 שנים
1407,21.07.2005,הזית 7,3926-95-8,דירה בבית קומות,2,שניה,46.05,"470,000",70% ב 6 שנים
1408,11.03.2004,הזית 7,3926-95-8,דירה בבית קומות,2,שניה,46.05,"500,000",70% ב 6 שנים
1409,11.07.2011,רוטנברג 3,3934-174-9,דירה בבית קומות,2,שניה,53.86,"795,000",NaN
1410,04.07.2011,הרצל 93,3925-674-18,דירה בבית קומות,2,שלישית,37.69,"960,000",NaN
1411,30.06.2011,תדהר דוד 4,7281-26-2,דירה בבית קומות,2,ראשונה,35.20,"600,000",NaN
1412,27.06.2011,קרון אהרון 22,3925-301-8,דירה בבית קומות,2,שלישית,66.70,"1,050,000",102% ב 13 שנים
1413,11.06.1998,קרון אהרון 22,3925-301-8,דירה בבית קומות,2,שלישית,66.70,"518,000",102% ב 13 שנים
1414,26.06.2011,הירמוך 12,3923-279-41,דירה בבית קומות,2,שניה,44.20,"189,000",NaN
1415,26.06.2011,נורדאו 39,3936-181-7,דירה בבית קומות,2,שניה,44.10,"912,000",124% ב 13.3 שנים
1416,11.02.1998,נורדאו 39,3936-181-7,דירה בבית קומות,2,שניה,44.10,"407,000",124% ב 13.3 שנים
1417,26.06.2011,קרית ספר 21,3945-616-7,דירה בבית קומות,2,ראשונה,56.01,"815,000",59% ב 6.5 שנים
1418,24.11.2004,קרית ספר 21,3945-616-7,דירה בבית קומות,2,ראשונה,56.01,"511,000",59% ב 6.5 שנים
1419,08.02.2000,קרית ספר 21,3945-616-7,דירה בבית קומות,2,ראשונה,56.01,"508,000",59% ב 6.5 שנים
1420,21.06.2011,חנקין 11,3936-23-15,דירה בבית קומות,2,רביעית,36.65,"780,000",NaN
1421,15.06.2011,הגדוד העברי 48,3929-507-1,דירה בבית קומות,2,ראשונה,54.49,"800,000",93% ב 9.8 שנים
1422,23.08.2001,הגדוד העברי 48,3929-507-1,דירה בבית קומות,2,ראשונה,54.49,"414,000",93% ב 9.8 שנים
1423,19.04.1999,הגדוד העברי 48,3929-507-1,דירה בבית קומות,2,ראשונה,54.49,"423,000",93% ב 9.8 שנים
1424,12.06.2011,לבונטין 14,3936-122-9,דירה בבית קומות,2,שניה,55.16,"420,000",NaN
1425,29.05.2011,הסחלב 6,5036-87-238,דירה בבית קומות,2,אחת עשרה,33,"800,000",NaN
1426,20.05.2011,עין הקורא 3,3933-98-12,דירה בבית קומות,2,רביעית,47.50,"760,000",NaN
1427,19.05.2011,תדהר דוד 4,7281-26-34,דירה בבית קומות,2,רביעית,35.20,"650,000",NaN
1428,19.05.2011,הסחלב 6,5036-87-147,דירה בבית קומות,2,NaN,33,"900,000",NaN
1429,18.05.2011,הירשפלד 4,3926-969-17,דירה בבית קומות,2,קרקע,49.90,"823,000",90% ב 5.4 שנים
1430,13.12.2005,הירשפלד 4,3926-969-17,דירה בבית קומות,2,קרקע,49.90,"432,000",90% ב 5.4 שנים
1431,12.05.2011,בלבן אליעזר 1,3939-489-9,דירה,2,NaN,49,"777,000",NaN
1432,12.05.2011,בלבן אליעזר 1,3939-489-11,דירה,2,ראשונה,49,"797,000",NaN
1433,12.05.2011,בלבן אליעזר 1,3939-489-13,דירה,2,NaN,49,"817,000",NaN
1434,12.05.2011,בלבן אליעזר 1,3939-489-14,דירה,2,NaN,49,"827,000",NaN
1435,12.05.2011,בלבן אליעזר 1,3939-489-15,דירה,2,NaN,49,"837,000",NaN
1436,12.05.2011,בלבן אליעזר 1,3939-489-16,דירה,2,NaN,49,"857,000",NaN
1437,04.05.2011,אש שלום 13,7282-279-3,דירה בבית קומות,2,קרקע,26.10,"775,000",NaN
1438,10.04.2011,אימבר 6,3945-610-5,דירה בבית קומות,2,שניה,47.65,"575,000",-4% ב 2 שנים
1439,17.03.2009,אימבר 6,3945-610-5,דירה בבית קומות,2,שניה,47.65,"600,000",-4% ב 2 שנים
1440,10.04.2011,פינס 4,3928-305-3,דירה בבית קומות,2,ראשונה,53.35,"860,000",NaN
1441,31.03.2011,הלל נפתלי 5,3934-137-5,קוטג' דו משפחתי,2,ראשונה,55.64,"113,000",NaN
1442,30.03.2011,הרב נורוק 5,7282-13-7,דירה בבית קומות,2,ראשונה,36,"470,000",61% ב 6.6 שנים
1443,13.07.2004,הרב נורוק 5,7282-13-7,דירה בבית קומות,2,ראשונה,36,"291,000",61% ב 6.6 שנים
1444,25.03.2011,אנילביץ 29,7282-68-6,דירה בבית קומות,2,ראשונה,35,"568,000",NaN
1445,24.03.2011,אבנר מאיר 3,4242-313-1,קוטג' דו משפחתי,2,NaN,50,"1,843,000",NaN
1446,08.03.2011,עולי הגרדום 36,3926-453-5,דירה בבית קומות,2,שניה,45.63,"855,000",2% ב 10.5 שנים
1447,11.09.2000,עולי הגרדום 36,3926-453-5,דירה בבית קומות,2,שניה,45.63,"831,000",2% ב 10.5 שנים
1448,18.02.2011,הרב ברוק 8,3930-446-10,דירה בבית קומות,2,שלישית,42,"670,000",NaN
1449,17.02.2011,הסחלב 6,5036-87-146,דירה בבית קומות,2,ראשונה,33,"800,000",NaN
1450,14.02.2011,עולי הגרדום 36,3926-453-9,דירה בבית קומות,2,שלישית,51.41,"780,000",5% ב 1.1 שנים
1451,14.12.2009,עולי הגרדום 36,3926-453-9,דירה בבית קומות,2,שלישית,51.41,"740,000",5% ב 1.1 שנים
1452,30.11.2003,עולי הגרדום 36,3926-453-9,דירה בבית קומות,2,שלישית,51.41,"453,000",5% ב 1.1 שנים
1453,13.02.2011,הגאון מוילנה 4,3929-38-19,דירה בבית קומות,2,רביעית,51,"216,000",NaN
1454,08.02.2011,אריאב חיים 9,7281-149-45,דירה בבית קומות,2,רביעית,35.20,"460,000",64% ב 3.1 שנים
1455,05.12.2007,אריאב חיים 9,7281-149-45,דירה בבית קומות,2,רביעית,35.20,"280,000",64% ב 3.1 שנים
1456,31.01.2011,ירושלים 64,3930-338-8,דירה בבית קומות,2,שלישית,47,"675,000",NaN
1457,31.12.2010,קרון אהרון 28,3925-298-7,דירה בבית קומות,2,שניה,58.88,"860,000",53% ב 6.7 שנים
1458,24.03.2004,קרון אהרון 28,3925-298-7,דירה בבית קומות,2,שניה,58.88,"560,000",53% ב 6.7 שנים
1459,10.11.1999,קרון אהרון 28,3925-298-7,דירה בבית קומות,2,שניה,58.88,"579,000",53% ב 6.7 שנים
1460,29.12.2010,מאירוביץ 6,3936-219-21,דירה בבית קומות,2,שלישית,44.10,"852,000",2% ב 0.9 שנים
1461,31.01.2010,מאירוביץ 6,3936-219-21,דירה בבית קומות,2,שלישית,44.10,"832,000",2% ב 0.9 שנים
1462,10.02.1999,מאירוביץ 6,3936-219-21,דירה בבית קומות,2,שלישית,44.10,"489,000",2% ב 0.9 שנים
1463,28.12.2010,אלקלעי 30,3930-446-28,דירה בבית קומות,2,שלישית,55,"750,000",NaN
1464,27.12.2010,זדל 5,3935-149-25,דירה בבית קומות,2,שישית,45,"1,075,000",NaN
1465,16.12.2010,יהודה לייב 25,3929-634-1,דירה בבית קומות,2,ראשונה,50.17,"715,000",NaN
1466,14.12.2010,מורדי הגטאות 47,4242-469-43,דירה בבית קומות,2,רביעית,40.30,"570,000",NaN
1467,08.12.2010,הרב נריה 9,5116-28-92,דירה בבית קומות,2,שישית,41.36,"920,000",87% ב 10.3 שנים
1468,15.08.2000,הרב נריה 9,5116-28-92,דירה בבית קומות,2,שישית,41.36,"490,000",87% ב 10.3 שנים
1469,15.11.2010,חזון איש 13,3929-1008-8,דירת גג,2,חמישית,69,"850,000",NaN
1470,09.11.2010,רוטשילד 108,3945-41-8,דירה בבית קומות,2,שניה,65.43,"800,000",52% ב 3.4 שנים
1471,07.06.2007,רוטשילד 108,3945-41-8,דירה בבית קומות,2,שניה,65.43,"525,000",52% ב 3.4 שנים
1472,02.11.2010,"עגנון ש""י 22",6095-134-9,דירה בבית קומות,2,ראשונה,29,"500,000",NaN
1473,01.11.2010,כהן אלי 11,6093-296-3,דירה בבית קומות,2,ראשונה,41,"205,000",NaN
1474,26.10.2010,ברון דבורה 4,3945-611-4,דירה בבית קומות,2,ראשונה,56.72,"700,000",NaN
1475,17.10.2010,הלל נפתלי 5,3934-137-13,דירה בבית קומות,2,שלישית,59.60,"850,000",NaN
1476,13.10.2010,יבניאלי 3,3926-564-18,דירה בבית קומות,2,שלישית,51,"735,000",NaN
1477,11.10.2010,הרצל 93,3925-674-74,דירה בבית קומות,2,שביעית,40.80,"845,000",38% ב 8 שנים
1478,17.09.2002,הרצל 93,3925-674-74,דירה בבית קומות,2,שביעית,40.80,"610,000",38% ב 8 שנים
1479,27.09.2010,אנילביץ 27,7282-69-10,דירה בבית קומות,2,שניה,35,"590,000",NaN
1480,27.09.2010,NaN,3930-457-13,דירה בבית קומות,2,שלישית,42,"760,000",NaN
1481,20.09.2010,יהודה לייב 13,3933-175-3,דירה בבית קומות,2,ראשונה,52.20,"600,000",9% ב 1 שנים
1482,23.09.2009,יהודה לייב 13,3933-175-3,דירה בבית קומות,2,ראשונה,52.20,"550,000",9% ב 1 שנים
1483,13.09.2010,הרצל 37,3929-8-16,דירה בבית קומות,2,חמישית,59,"847,000",25% ב 1 שנים
1484,31.08.2009,הרצל 37,3929-8-16,דירה בבית קומות,2,חמישית,59,"675,000",25% ב 1 שנים
1485,12.09.2010,ז'בוטינסקי 52,3928-605-13,דירה בבית קומות,2,רביעית,50.50,"302,000",NaN
1486,07.09.2010,אלרואי 21,3929-794-11,דירה בבית קומות,2,שלישית,36,"600,000",79% ב 2.8 שנים
1487,25.11.2007,אלרואי 21,3929-794-11,דירה בבית קומות,2,שלישית,36,"334,000",79% ב 2.8 שנים
1488,06.09.2010,הסחלב 6,5036-87-245,דירה בבית קומות,2,ראשונה,52,"850,000",NaN
1489,30.08.2010,האורנים 3,3928-408-1,קוטג' דו משפחתי,2,NaN,70,"1,300,000",NaN
1490,18.08.2010,הסחלב 6,5036-87-145,דירה בבית קומות,2,חמישית,33,"815,000",NaN
1491,16.08.2010,גורדון 30,3945-535-4,דירה בבית קומות,2,קרקע,43.81,"735,000",57% ב 5.7 שנים
1492,29.11.2004,גורדון 30,3945-535-4,דירה בבית קומות,2,קרקע,43.81,"468,000",57% ב 5.7 שנים
1493,11.08.2010,יהודה הלוי 19,3929-317-1,דירה בבית קומות,2,עמודים,57,"500,000",74% ב 8.1 שנים
1494,24.06.2002,יהודה הלוי 19,3929-317-1,דירה בבית קומות,2,עמודים,57,"286,000",74% ב 8.1 שנים
1495,10.08.2010,הלל נפתלי 4,3934-132-6,דירה בבית קומות,2,קרקע,39.90,"770,000",NaN
1496,09.08.2010,"אז""ר 7",3934-52-13,דירה בבית קומות,2,רביעית,43.34,"690,000",78% ב 11.8 שנים
1497,01.10.1998,"אז""ר 7",3934-52-13,דירה בבית קומות,2,רביעית,43.34,"387,000",78% ב 11.8 שנים
1498,05.08.2010,הרב נריה 9,5116-28-43,דירה בבית קומות,2,שישית,41.36,"628,000",NaN
1499,04.08.2010,טיומקין 17,3925-293-8,דירה בבית קומות,2,שניה,50.25,"750,000",54% ב 2.9 שנים
1500,20.09.2007,טיומקין 17,3925-293-8,דירה בבית קומות,2,שניה,50.25,"487,000",54% ב 2.9 שנים
1501,29.07.2010,סנש חנה 3,7281-57-40,דירה בבית קומות,2,רביעית,35.20,"405,000",NaN
1502,25.07.2010,דרור 13,3933-73-11,דירה בבית קומות,2,רביעית,47.63,"580,000",NaN
1503,12.07.2010,נחמיה 29,4247-222-3,קוטג' דו משפחתי,2,NaN,40,"1,130,000",NaN
1504,01.07.2010,התוף 7,5183-42-56,דירה בבית קומות,2,שמינית,42.90,"930,000",NaN
1505,29.06.2010,התוף 7,5183-42-8,דירה בבית קומות,2,שניה,42.90,"953,000",58% ב 4.6 שנים
1506,31.10.2005,התוף 7,5183-42-8,דירה בבית קומות,2,שניה,42.90,"601,000",58% ב 4.6 שנים
1507,28.06.2010,הרצל 93,3925-674-11,דירה בבית קומות,2,שלישית,38.30,"750,000",52% ב 9.3 שנים
1508,25.02.2001,הרצל 93,3925-674-11,דירה בבית קומות,2,שלישית,38.30,"491,000",52% ב 9.3 שנים
1509,27.06.2010,גרינבוים 20,3934-181-10,דירה בבית קומות,2,שניה,47.88,"407,000",-28% ב 1 שנים
1510,31.05.2009,גרינבוים 20,3934-181-10,דירה בבית קומות,2,שניה,47.88,"572,000",-28% ב 1 שנים
1511,22.06.2010,ביאליק 9,3934-7-20,דירה בבית קומות,2,שניה,45.61,"600,000",NaN
1512,15.06.2010,הרימון 15,3926-452-1,דירה בבית קומות,2,ראשונה,62.20,"649,000",NaN
1513,10.06.2010,האחים זיגר 1,3928-591-2,דירה בבית קומות,2,קרקע,39.64,"485,000",13% ב 11.2 שנים
1514,17.03.1999,האחים זיגר 1,3928-591-2,דירה בבית קומות,2,קרקע,39.64,"428,000",13% ב 11.2 שנים
1515,10.06.2010,ברון דבורה 4,3945-611-7,דירה בבית קומות,2,שניה,52.83,"640,000",NaN
1516,07.06.2010,התומר 25,3926-117-4,דירה בבית קומות,2,ראשונה,47.27,"700,000",NaN
1517,01.06.2010,"האר""י 16",3925-410-1,דירה בבית קומות,2,קרקע,33,"800,000",NaN
1518,25.05.2010,ביאליק 13,3928-882-50,דירה בבית קומות,2,שישית,69,"1,000,000",NaN
1519,24.05.2010,סנש חנה 3,7281-57-16,דירה בבית קומות,2,שניה,35.20,"462,000",NaN
1520,17.05.2010,חזון איש 10,3929-712-14,דירה בבית קומות,2,רביעית,54,"241,000",NaN
1521,11.05.2010,החליל 14,5183-17-2,דירת גן,2,קרקע,46.22,"940,000",15% ב 0.7 שנים
1522,03.08.2009,החליל 14,5183-17-2,דירת גן,2,קרקע,46.22,"815,000",15% ב 0.7 שנים
1523,10.05.2010,התוף 7,5183-42-46,דירה בבית קומות,2,שישית,44,"943,000",NaN
1524,04.05.2010,יבניאלי 3,3926-564-17,דירה בבית קומות,2,שלישית,50,"820,000",90% ב 10.5 שנים
1525,03.11.1999,יבניאלי 3,3926-564-17,דירה בבית קומות,2,שלישית,50,"430,000",90% ב 10.5 שנים
1526,04.05.2010,התומר 31,3926-114-6,דירה בבית קומות,2,שלישית,53.03,"740,000",NaN
1527,14.04.2010,עולי הגרדום 18,3926-462-8,דירה בבית קומות,2,שלישית,54.56,"700,000",NaN
1528,07.04.2010,אנילביץ 17,7282-53-11,דירה בבית קומות,2,שניה,35,"575,000",43% ב 0.2 שנים
1529,01.01.2010,אנילביץ 17,7282-53-11,דירה בבית קומות,2,שניה,35,"400,000",43% ב 0.2 שנים
1530,17.12.2009,אנילביץ 17,7282-53-11,דירה בבית קומות,2,שניה,35,"280,000",43% ב 0.2 שנים
1531,14.12.2009,אנילביץ 17,7282-53-11,דירה בבית קומות,2,שניה,35,"300,000",43% ב 0.2 שנים
1532,28.03.2010,דרור 14,3933-211-9,דירה בבית קומות,2,שניה,49.80,"720,000",81% ב 6.1 שנים
1533,14.01.2004,דרור 14,3933-211-9,דירה בבית קומות,2,שניה,49.80,"396,000",81% ב 6.1 שנים
1534,14.03.2010,התומר 5,3926-57-4,דירה בבית קומות,2,ראשונה,55.84,"770,000",NaN
1535,04.03.2010,האחים סולימן 10,3930-332-59,דירה בבית קומות,2,ראשונה,46.30,"680,000",65% ב 7.2 שנים
1536,08.12.2002,האחים סולימן 10,3930-332-59,דירה בבית קומות,2,ראשונה,46.30,"411,000",65% ב 7.2 שנים
1537,03.03.2010,עולי הגרדום 18,3926-462-2,דירה בבית קומות,2,ראשונה,54.56,"740,000",NaN
1538,23.02.2010,דרור 13,3933-73-2,דירה בבית קומות,2,ראשונה,47.63,"687,000",NaN
1539,22.02.2010,התומר 15,3926-82-3,דירה בבית קומות,2,קרקע,55.38,"498,000",NaN
1540,21.02.2010,הסחלב 6,5036-87-250,דירה בבית קומות,2,שלישית,50,"800,000",NaN
1541,12.02.2010,הפרח 57,4242-159-1,דירה בבית קומות,2,קרקע,39.46,"1,200,000",NaN
1542,10.02.2010,ויצמן 7,3928-490-11,דירה בבית קומות,2,שלישית,56,"845,000",60% ב 5.5 שנים
1543,14.07.2004,ויצמן 7,3928-490-11,דירה בבית קומות,2,שלישית,56,"527,000",60% ב 5.5 שנים
1544,06.11.1998,ויצמן 7,3928-490-11,דירה בבית קומות,2,שלישית,56,"553,000",60% ב 5.5 שנים
1545,04.02.2010,אריאב חיים 11,7281-149-31,דירה בבית קומות,2,שלישית,35.20,"207,000",NaN
1546,04.02.2010,טרכטנברג 13,3928-699-20,דירה בבית קומות,2,רביעית,57.50,"697,000",NaN
1547,03.02.2010,התומר 29,3926-115-5,דירה בבית קומות,2,שלישית,48.72,"730,000",49% ב 6.7 שנים
1548,30.05.2003,התומר 29,3926-115-5,דירה בבית קומות,2,שלישית,48.72,"489,000",49% ב 6.7 שנים
1549,09.02.2001,התומר 29,3926-115-5,דירה בבית קומות,2,שלישית,48.72,"392,000",49% ב 6.7 שנים
1550,26.01.2010,רוטנברג 3,3934-174-11,דירה בבית קומות,2,שניה,53.86,"807,000",19% ב 0.5 שנים
1551,18.06.2009,רוטנברג 3,3934-174-11,דירה בבית קומות,2,שניה,53.86,"675,000",19% ב 0.5 שנים
1552,25.01.2010,כהן יעקב 40,7282-38-14,דירה בבית קומות,2,שניה,38.30,"720,000",NaN
1553,08.01.2010,כהן יעקב 40,7282-38-12,דירה בבית קומות,2,שניה,38.30,"310,000",NaN
1554,01.01.2010,סנש חנה 3,7281-57-2,דירה בבית קומות,2,ראשונה,35.20,"500,000",NaN
1555,25.12.2009,הרב מינץ 3,7281-22-14,דירה בבית קומות,2,שניה,36,"425,000",NaN
1556,23.12.2009,ביאליק 13,3928-882-69,דירה בבית קומות,2,שמינית,69,"1,029,000",NaN
1557,22.12.2009,טשרניחובסקי 7,3945-215-9,דירה בבית קומות,2,שלישית,32.40,"815,000",NaN
1558,16.12.2009,אלקלעי 30,3930-446-30,דירה בבית קומות,2,שלישית,60,"570,000",NaN
1559,15.12.2009,הרצל 71,3933-143-6,דירה בבית קומות,2,ראשונה,60.10,"600,000",NaN
1560,22.11.2009,הרצל 116,3925-438-16,דירה בבית קומות,2,ראשונה,42.18,"675,000",143% ב 1.5 שנים
1561,17.04.2008,הרצל 116,3925-438-16,דירה בבית קומות,2,ראשונה,42.18,"277,000",143% ב 1.5 שנים
1562,19.11.2009,אלקלעי 28,3930-446-31,דירה בבית קומות,2,שלישית,40,"500,000",NaN
1563,17.11.2009,אנילביץ 2,7282-20-6,דירה בבית קומות,2,ראשונה,28.20,"715,000",NaN
1564,12.11.2009,החליל 14,5183-17-1,דירה בבית קומות,2,קרקע,50.02,"870,000",46% ב 7.2 שנים
1565,14.08.2002,החליל 14,5183-17-1,דירה בבית קומות,2,קרקע,50.02,"592,000",46% ב 7.2 שנים
