propery_type,rooms,foor,square_foot,price,sector,block,property,day,month,year,lat,lng
1,4.0,3,96.15,1375000,3939,444,10,09,05,2012,31.9726648,34.8152605
1,4.0,3,71.3,1660000,3926,695,8,26,04,2017,31.9571473,34.7991377
1,4.0,3,71.3,704000,3926,695,8,11,03,2007,31.9571473,34.7991377
1,4.0,3,78.28,1470000,3930,389,9,25,04,2017,31.9620772,34.8166091
1,4.0,3,78.28,656000,3930,389,9,16,05,1999,31.9620772,34.8166091
1,4.0,7,85.7,1760000,6286,272,60,25,04,2017,31.9631783,34.8220941
1,4.0,7,85.7,694000,6286,272,60,20,08,2003,31.9631783,34.8220941
1,4.0,7,89.71,1750000,3945,727,59,25,04,2017,31.968599,34.7919803
1,4.0,7,89.71,737000,3945,727,59,02,11,1999,31.968599,34.7919803
1,4.0,3,92.4,2050000,5116,90,29,25,04,2017,31.9719656,34.7731756
1,4.0,3,92.4,1370000,5116,90,29,07,05,2010,31.9719656,34.7731756
1,4.0,3,92.4,844000,5116,90,29,30,07,2001,31.9719656,34.7731756
1,4.0,5,89.5,1495000,3930,403,51,24,04,2017,31.966322,34.8167793
1,4.0,5,89.5,1200000,3930,403,51,14,07,2014,31.966322,34.8167793
1,4.0,5,89.5,957000,3930,403,51,23,07,2010,31.966322,34.8167793
1,4.0,1,83.65,1840000,5039,38,56,23,04,2017,31.9722644,34.7767215
1,4.0,1,83.65,1150000,5039,38,56,17,08,2009,31.9722644,34.7767215
1,4.0,2,104.46,1645000,3929,1002,3,19,04,2017,31.9701893,34.808096
1,4.0,2,104.46,1590000,3929,1002,3,06,09,2016,31.9701893,34.808096
1,4.0,2,104.46,690000,3929,1002,3,06,06,2007,31.9701893,34.808096
1,4.0,5,102.0,1950000,5036,156,59,13,04,2017,31.9752084,34.7852443
1,4.0,5,102.0,925000,5036,156,59,30,12,2007,31.9752084,34.7852443
1,4.0,3,62.2,1360000,3926,451,5,09,04,2017,31.9620046,34.7975988
1,4.0,3,62.2,1070000,3926,451,5,08,05,2011,31.9620046,34.7975988
1,4.0,3,62.2,638000,3926,451,5,17,08,1999,31.9620046,34.7975988
1,4.0,4,78.79,1315000,3933,355,7,06,04,2017,31.965675,34.8057701
1,4.0,4,78.79,1035000,3933,355,7,09,09,2013,31.965675,34.8057701
1,4.0,7,93.3,1900000,3930,553,171,05,04,2017,31.9635327,34.8168414
1,4.0,7,93.3,1011000,3930,553,171,27,02,2008,31.9635327,34.8168414
1,4.0,4,100.77,1535000,6286,156,13,05,04,2017,31.9647843,34.8229115
1,4.0,4,100.77,1030000,6286,156,13,21,09,2010,31.9647843,34.8229115
1,4.0,5,87.4,1460000,3926,983,22,03,04,2017,31.959259,34.7967033
1,4.0,5,87.4,466000,3926,983,22,22,10,2004,31.959259,34.7967033
1,4.0,2,84.08,1390000,3929,366,3,03,04,2017,31.9679946,34.8135903
1,4.0,2,84.08,605000,3929,366,3,27,02,2003,31.9679946,34.8135903
1,4.0,4,85.1,1860000,5038,11,33,03,04,2017,31.9767241,34.7785954
1,4.0,4,85.1,756000,5038,11,33,20,06,2000,31.9767241,34.7785954
1,4.0,2,104.4,1950000,5183,73,10,03,04,2017,31.965132,34.775383
1,4.0,2,104.4,1042000,5183,73,10,18,11,2007,31.965132,34.775383
1,4.0,1,94.24,1520000,3930,370,1,02,04,2017,32.068392,34.7900119
1,4.0,1,94.24,596000,3930,370,1,23,12,2001,32.068392,34.7900119
1,4.0,3,98.0,1800000,5182,5,12,02,04,2017,31.9666017,34.7766324
1,4.0,3,98.0,919000,5182,5,12,27,09,2004,31.9666017,34.7766324
1,4.0,1,84.58,1650000,3939,517,2,30,03,2017,31.972382,34.8087142
1,4.0,1,84.58,850000,3939,517,2,25,11,2007,31.972382,34.8087142
1,4.0,4,117.5,1845000,6286,159,14,30,03,2017,31.9656735,34.8235035
1,4.0,4,117.5,1229000,6286,159,14,18,08,2010,31.9656735,34.8235035
1,4.0,4,117.5,1150000,6286,159,14,06,08,2009,31.9656735,34.8235035
1,4.0,4,117.5,869000,6286,159,14,11,12,2007,31.9656735,34.8235035
1,4.0,4,88.51,1980000,5183,41,15,30,03,2017,31.9651196,34.7745283
1,4.0,4,88.51,1119000,5183,41,15,17,05,2004,31.9651196,34.7745283
1,4.0,7,92.84,1720000,3930,412,57,29,03,2017,31.9654992,34.8123852
1,4.0,7,92.84,1499000,3930,412,57,01,09,2016,31.9654992,34.8123852
1,4.0,7,92.84,673000,3930,412,57,17,01,2000,31.9654992,34.8123852
1,4.0,7,92.84,679000,3930,412,57,27,08,1998,31.9654992,34.8123852
1,4.0,3,81.67,1500000,3929,374,5,28,03,2017,31.96921679999999,34.8135766
1,4.0,3,81.67,620000,3929,374,5,25,08,2002,31.96921679999999,34.8135766
1,4.0,5,94.24,1500000,3930,371,18,28,03,2017,31.9730015,34.7925013
1,4.0,5,94.24,1100000,3930,371,18,16,09,2013,31.9730015,34.7925013
1,4.0,4,85.1,1850000,5038,10,33,23,03,2017,31.9774456,34.7785609
1,4.0,4,85.1,1450000,5038,10,33,28,03,2014,31.9774456,34.7785609
1,4.0,4,85.1,571000,5038,10,33,04,02,2001,31.9774456,34.7785609
4,4.0,7,93.34,1800000,5384,47,26,23,03,2017,31.9802323,34.7795045
4,4.0,7,93.34,823000,5384,47,26,30,06,1999,31.9802323,34.7795045
1,4.0,3,92.6,1965000,5036,156,12,23,03,2017,31.975174,34.786175
1,4.0,3,92.6,1135000,5036,156,12,30,03,2009,31.975174,34.786175
1,4.0,4,92.0,1900000,5183,79,40,22,03,2017,31.9646628,34.7704861
1,4.0,4,92.0,1640000,5183,79,40,10,09,2014,31.9646628,34.7704861
1,4.0,4,92.0,823000,5183,79,40,29,06,2003,31.9646628,34.7704861
1,4.0,4,79.38,1250000,3928,654,16,21,03,2017,31.97036469999999,34.799016
1,4.0,4,79.38,1250000,3928,654,16,28,06,2016,31.97036469999999,34.799016
1,4.0,4,79.38,568000,3928,654,16,08,11,2000,31.97036469999999,34.799016
1,4.0,2,98.0,1466000,3939,284,8,20,03,2017,31.9697301,34.8154171
1,4.0,2,98.0,900000,3939,284,8,17,12,2009,31.9697301,34.8154171
1,4.0,3,89.71,1700000,3945,727,74,20,03,2017,31.9687608,34.7914153
1,4.0,3,89.71,1010000,3945,727,74,15,09,2008,31.9687608,34.7914153
1,4.0,2,73.66,1400000,3928,57,6,19,03,2017,31.9722778,34.8060269
1,4.0,2,73.66,620000,3928,57,6,21,06,2007,31.9722778,34.8060269
1,4.0,1,82.82,1555000,3937,169,2,19,03,2017,31.9602326,34.8125377
1,4.0,1,82.82,1140000,3937,169,2,07,12,2010,31.9602326,34.8125377
1,4.0,5,96.65,1975000,6287,313,21,17,03,2017,31.9579202,34.8170562
1,4.0,5,96.65,873000,6287,313,21,13,06,2002,31.9579202,34.8170562
1,4.0,5,96.1,1625000,3926,1162,20,15,03,2017,31.96055329999999,34.7932879
1,4.0,5,96.1,849000,3926,1162,20,14,07,2004,31.96055329999999,34.7932879
1,4.0,1,75.69,1650000,6288,112,29,15,03,2017,31.9517141,34.8116217
1,4.0,1,75.69,1200000,6288,112,29,07,01,2014,31.9517141,34.8116217
3,4.0,7,90.36,1750000,3939,337,13,14,03,2017,31.9710266,34.8164587
3,4.0,7,90.36,715000,3939,337,13,01,06,2000,31.9710266,34.8164587
1,4.0,8,83.22,1635000,6288,109,102,14,03,2017,31.9534586,34.813437
1,4.0,8,83.22,1200000,6288,109,102,15,04,2012,31.9534586,34.813437
1,4.0,4,100.0,1200000,7281,81,22,14,03,2017,31.98689139999999,34.7889822
1,4.0,1,106.46,2000000,4246,202,18,14,03,2017,31.9447957,34.8215001
1,4.0,1,106.46,1304000,4246,202,18,17,08,2010,31.9447957,34.8215001
1,4.0,2,83.87,1470000,3926,971,23,13,03,2017,31.95691309999999,34.7995146
1,4.0,2,83.87,1150000,3926,971,23,02,08,2009,31.95691309999999,34.7995146
1,4.0,1,85.22,1620000,3929,1042,1,12,03,2017,31.9700222,34.811629
1,4.0,1,85.22,1120000,3929,1042,1,26,12,2010,31.9700222,34.811629
1,4.0,4,106.6,1550000,3925,484,13,10,03,2017,31.9580717,34.8026616
1,4.0,4,106.6,1200000,3925,484,13,17,06,2012,31.9580717,34.8026616
1,4.0,1,70.58,1395000,3930,104,4,07,03,2017,31.96109409999999,34.813524
1,4.0,1,70.58,608000,3930,104,4,18,01,2006,31.96109409999999,34.813524
1,4.0,2,68.32,1420000,3945,542,6,05,03,2017,31.9671323,34.797522
1,4.0,2,68.32,650000,3945,542,6,13,03,2008,31.9671323,34.797522
1,4.0,2,68.32,633000,3945,542,6,06,10,1998,31.9671323,34.797522
1,4.0,1,82.16,1720000,3926,101,1,02,03,2017,31.963726,34.7970566
1,4.0,1,82.16,1335000,3926,101,1,02,12,2012,31.963726,34.7970566
1,4.0,5,78.29,1610000,6288,109,92,28,02,2017,31.9534586,34.813437
1,4.0,5,78.29,880000,6288,109,92,11,05,2010,31.9534586,34.813437
1,4.0,5,78.29,505000,6288,109,92,24,09,2001,31.9534586,34.813437
1,4.0,4,78.24,1330000,6286,147,48,28,02,2017,31.9660183,34.8232369
1,4.0,4,78.24,550000,6286,147,48,12,10,2000,31.9660183,34.8232369
1,4.0,7,99.62,1999000,3946,328,24,28,02,2017,31.9733545,34.7876938
1,4.0,7,99.62,1074000,3946,328,24,25,02,2007,31.9733545,34.7876938
1,4.0,1,91.13,1750000,3926,1242,1,26,02,2017,31.9622974,34.7947738
1,4.0,1,91.13,555000,3926,1242,1,24,10,2004,31.9622974,34.7947738
1,4.0,1,91.13,580000,3926,1242,1,03,03,2003,31.9622974,34.7947738
1,4.0,2,82.02,1740000,3925,525,5,26,02,2017,31.9558732,34.8060149
1,4.0,2,82.02,760000,3925,525,5,07,10,2007,31.9558732,34.8060149
1,4.0,1,98.39,1700000,3926,275,21,26,02,2017,31.956686,34.8006448
1,4.0,1,98.39,1150000,3926,275,21,24,06,2009,31.956686,34.8006448
1,4.0,1,70.0,1740000,5115,30,43,23,02,2017,31.9784515,34.7760762
1,4.0,1,70.0,637000,5115,30,43,05,05,1998,31.9784515,34.7760762
1,4.0,3,80.34,1655000,3926,673,8,20,02,2017,31.9578648,34.7991092
1,4.0,3,80.34,1075000,3926,673,8,12,05,2009,31.9578648,34.7991092
1,4.0,1,104.33,2300000,4247,564,1,19,02,2017,31.9482606,34.8128409
1,4.0,1,104.33,1215000,4247,564,1,25,07,2007,31.9482606,34.8128409
1,4.0,2,84.0,1000000,3926,1150,3,17,02,2017,31.9606372,34.7925656
1,4.0,2,84.0,837000,3926,1150,3,29,10,1998,31.9606372,34.7925656
1,4.0,5,95.86,1880000,3939,434,18,15,02,2017,31.973186,34.8166436
1,4.0,5,95.86,861000,3939,434,18,15,08,2006,31.973186,34.8166436
3,4.0,8,118.7,2800000,5182,15,48,15,02,2017,31.9664897,34.7724688
3,4.0,8,118.7,1434000,5182,15,48,29,09,2005,31.9664897,34.7724688
1,4.0,3,116.67,1920000,3926,291,3,13,02,2017,31.9639644,34.79578
1,4.0,3,116.67,987000,3926,291,3,24,10,2007,31.9639644,34.79578
1,4.0,8,94.0,2000000,5096,4,32,12,02,2017,31.9690528,34.7648452
1,4.0,8,94.0,1865000,5096,4,32,27,03,2011,31.9690528,34.7648452
1,4.0,8,94.0,1745000,5096,4,32,06,05,2010,31.9690528,34.7648452
1,4.0,8,94.0,909000,5096,4,32,15,12,2000,31.9690528,34.7648452
1,4.0,8,94.0,955000,5096,4,32,10,03,2000,31.9690528,34.7648452
1,4.0,2,92.0,1950000,5183,80,10,10,02,2017,31.9646628,34.7704861
1,4.0,2,92.0,1450000,5183,80,10,01,06,2010,31.9646628,34.7704861
1,4.0,2,92.0,678000,5183,80,10,15,04,1998,31.9646628,34.7704861
1,4.0,3,94.97,1930000,3939,539,12,08,02,2017,31.9726461,34.814149
1,4.0,3,94.97,1530000,3939,539,12,06,11,2012,31.9726461,34.814149
1,4.0,2,96.35,1600000,3928,165,3,06,02,2017,31.972051,34.8039812
1,4.0,2,96.35,1220000,3928,165,3,16,01,2012,31.972051,34.8039812
1,4.0,6,79.2,1650000,5036,93,55,03,02,2017,31.9715869,34.7808388
1,4.0,6,79.2,698000,5036,93,55,25,04,2007,31.9715869,34.7808388
1,4.0,3,81.4,1740000,3926,118,6,02,02,2017,31.9630304,34.7977393
1,4.0,3,81.4,617000,3926,118,6,22,06,2003,31.9630304,34.7977393
1,4.0,2,105.0,2030000,3939,437,5,02,02,2017,31.9735307,34.8154125
1,4.0,2,105.0,780000,3939,437,5,01,05,2002,31.9735307,34.8154125
1,4.0,2,94.6,1695000,6288,109,149,02,02,2017,31.952876,34.8129092
1,4.0,2,94.6,1000000,6288,109,149,03,03,2009,31.952876,34.8129092
1,4.0,7,94.69,1725000,3928,796,26,02,02,2017,31.9731859,34.8010926
1,4.0,7,94.69,1210000,3928,796,26,22,07,2010,31.9731859,34.8010926
1,4.0,5,104.0,2236000,6286,399,47,02,02,2017,31.9670173,34.8242164
1,4.0,5,104.0,1800000,6286,399,47,11,06,2014,31.9670173,34.8242164
1,4.0,5,104.0,1385000,6286,399,47,11,11,2010,31.9670173,34.8242164
1,4.0,2,77.0,1385000,3939,287,5,31,01,2017,31.9701801,34.8143748
1,4.0,2,77.0,715000,3939,287,5,28,01,2009,31.9701801,34.8143748
1,4.0,2,77.0,960000,3939,287,5,24,07,2002,31.9701801,34.8143748
1,4.0,2,113.9,1940000,6287,221,7,31,01,2017,31.9580055,34.8164181
1,4.0,2,113.9,1000000,6287,221,7,12,12,2007,31.9580055,34.8164181
1,4.0,2,81.46,1610000,6288,106,7,29,01,2017,31.9547184,34.8130178
1,4.0,2,81.46,737000,6288,106,7,15,03,2007,31.9547184,34.8130178
1,4.0,2,81.46,674000,6288,106,7,13,01,2004,31.9547184,34.8130178
1,4.0,2,81.46,707000,6288,106,7,24,11,1999,31.9547184,34.8130178
1,4.0,5,84.0,1840000,5039,24,56,26,01,2017,31.9731051,34.7807644
1,4.0,5,84.0,1100000,5039,24,56,22,02,2009,31.9731051,34.7807644
1,4.0,5,84.0,786000,5039,24,56,16,05,2007,31.9731051,34.7807644
1,4.0,3,82.48,1550000,3926,977,12,25,01,2017,31.9569032,34.799108
1,4.0,3,82.48,780000,3926,977,12,26,02,2008,31.9569032,34.799108
1,4.0,1,70.0,1350000,7281,73,5,23,01,2017,31.9855656,34.7892584
1,4.0,1,70.0,439000,7281,73,5,01,10,2003,31.9855656,34.7892584
1,4.0,1,89.07,1599000,3936,174,2,23,01,2017,31.9584984,34.8055005
1,4.0,1,89.07,627000,3936,174,2,28,02,1999,31.9584984,34.8055005
1,4.0,2,98.0,1950000,5114,35,94,23,01,2017,31.9771863,34.7711445
1,4.0,2,98.0,737000,5114,35,94,07,10,1998,31.9771863,34.7711445
1,4.0,12,95.0,1550000,5096,6,145,23,01,2017,31.9684907,34.7664219
1,4.0,12,95.0,1081000,5096,6,145,25,12,2002,31.9684907,34.7664219
1,4.0,5,86.76,1575000,3930,649,18,19,01,2017,31.9658672,34.8119663
1,4.0,5,86.76,703000,3930,649,18,10,01,2007,31.9658672,34.8119663
1,4.0,5,94.25,1550000,3939,312,19,18,01,2017,31.9707646,34.8145517
1,4.0,5,94.25,623000,3939,312,19,02,12,2007,31.9707646,34.8145517
1,4.0,3,105.0,1960000,3939,438,9,16,01,2017,31.9738621,34.8149358
1,4.0,3,105.0,712000,3939,438,9,11,12,2001,31.9738621,34.8149358
1,4.0,6,95.86,1910000,3939,437,22,16,01,2017,31.9735307,34.8154125
1,4.0,6,95.86,753000,3939,437,22,29,03,2002,31.9735307,34.8154125
1,4.0,6,108.65,2250000,5114,41,61,16,01,2017,31.9782293,34.7729174
1,4.0,6,108.65,1129000,5114,41,61,13,09,2006,31.9782293,34.7729174
1,4.0,2,75.83,1440000,3929,254,4,15,01,2017,31.9687608,34.8116714
1,4.0,2,75.83,1440000,3929,254,4,21,04,2016,31.9687608,34.8116714
1,4.0,2,75.83,567000,3929,254,4,20,07,2004,31.9687608,34.8116714
1,4.0,2,75.83,600000,3929,254,4,09,01,2000,31.9687608,34.8116714
1,4.0,5,106.6,1935000,6287,154,18,15,01,2017,31.9598069,34.817935
1,4.0,5,106.6,816000,6287,154,18,25,12,2006,31.9598069,34.817935
1,4.0,5,106.6,780000,6287,154,18,27,05,2001,31.9598069,34.817935
1,4.0,5,91.6,1835000,3939,427,10,15,01,2017,31.97430799999999,34.8144054
1,4.0,5,91.6,975000,3939,427,10,28,01,2008,31.97430799999999,34.8144054
1,4.0,2,79.0,1620000,3928,271,8,15,01,2017,31.97176,34.80372630000001
1,4.0,2,79.0,1060000,3928,271,8,02,09,2010,31.97176,34.80372630000001
1,4.0,3,82.95,1370000,3932,84,9,12,01,2017,31.9655773,34.8093771
1,4.0,3,82.95,1040000,3932,84,9,20,10,2013,31.9655773,34.8093771
1,4.0,4,79.0,1385000,3933,192,15,11,01,2017,31.9661806,34.8058556
1,4.0,4,79.0,795000,3933,192,15,27,06,2008,31.9661806,34.8058556
1,4.0,4,79.0,455000,3933,192,15,28,12,2004,31.9661806,34.8058556
1,4.0,2,97.57,1540000,3931,33,5,10,01,2017,31.9625445,34.8130476
1,4.0,2,97.57,940000,3931,33,5,08,10,2009,31.9625445,34.8130476
1,4.0,5,82.8,1810000,6287,292,15,08,01,2017,31.9730015,34.7925013
1,4.0,5,82.8,1675000,6287,292,15,05,05,2015,31.9730015,34.7925013
1,4.0,5,82.8,762000,6287,292,15,10,08,2001,31.9730015,34.7925013
1,4.0,4,96.15,1785000,3939,443,14,08,01,2017,31.9724303,34.815709
1,4.0,4,96.15,800000,3939,443,14,01,04,2004,31.9724303,34.815709
1,4.0,4,92.0,1835000,5183,80,46,05,01,2017,31.9646628,34.7704861
1,4.0,4,92.0,1150000,5183,80,46,15,04,2008,31.9646628,34.7704861
1,4.0,5,91.0,1610000,3935,48,15,04,01,2017,31.96126539999999,34.80580690000001
1,4.0,5,91.0,1060000,3935,48,15,05,03,2012,31.96126539999999,34.80580690000001
1,4.0,5,89.0,1565000,5036,33,25,03,01,2017,31.9733894,34.7859898
1,4.0,5,89.0,698000,5036,33,25,13,04,2003,31.9733894,34.7859898
1,4.0,7,97.0,2275000,5096,2,26,03,01,2017,31.9707941,34.7641755
1,4.0,7,97.0,1368000,5096,2,26,21,01,2008,31.9707941,34.7641755
1,4.0,7,97.0,1666000,5096,2,26,16,05,2003,31.9707941,34.7641755
1,4.0,1,83.59,1425000,3929,441,2,02,01,2017,31.9689832,34.8124652
1,4.0,1,83.59,678000,3929,441,2,16,07,2006,31.9689832,34.8124652
1,4.0,12,119.1,3125000,5114,38,133,29,12,2016,31.975423,34.7736628
1,4.0,12,119.1,989000,5114,38,133,02,07,1998,31.975423,34.7736628
1,4.0,1,84.0,1845000,5039,23,27,29,12,2016,31.9729644,34.7806796
1,4.0,1,84.0,1375000,5039,23,27,18,12,2012,31.9729644,34.7806796
1,4.0,2,77.74,1600000,3925,525,6,28,12,2016,31.9558732,34.8060149
1,4.0,2,77.74,955000,3925,525,6,22,09,2008,31.9558732,34.8060149
1,4.0,3,90.0,1870000,5114,35,100,26,12,2016,31.9771863,34.7711445
1,4.0,3,90.0,1520000,5114,35,100,15,12,2013,31.9771863,34.7711445
1,4.0,4,90.22,1700000,3930,561,11,25,12,2016,31.9650848,34.8131227
1,4.0,4,90.22,1270000,3930,561,11,29,03,2012,31.9650848,34.8131227
1,4.0,4,90.22,1493000,3930,561,11,04,06,2004,31.9650848,34.8131227
1,4.0,1,87.69,1780000,3928,847,1,23,12,2016,31.9702389,34.8045594
1,4.0,1,87.69,832000,3928,847,1,06,09,2000,31.9702389,34.8045594
1,4.0,4,92.88,1790000,3930,294,7,21,12,2016,31.9638834,34.8144434
1,4.0,4,92.88,652000,3930,294,7,14,03,2001,31.9638834,34.8144434
1,4.0,1,100.0,1905000,5182,61,6,18,12,2016,31.9680699,34.7730973
1,4.0,1,100.0,1165000,5182,61,6,09,09,2008,31.9680699,34.7730973
1,4.0,1,97.9,1900000,5116,89,4,15,12,2016,31.9724039,34.7723316
1,4.0,1,97.9,1720000,5116,89,4,14,07,2016,31.9724039,34.7723316
1,4.0,1,97.9,904000,5116,89,4,28,06,2006,31.9724039,34.7723316
1,4.0,4,85.47,1280000,3936,120,8,11,12,2016,31.9601985,34.8052406
1,4.0,4,85.47,952000,3936,120,8,18,10,2002,31.9601985,34.8052406
1,4.0,2,99.3,1840000,5039,39,6,09,12,2016,31.9728193,34.7758486
1,4.0,2,99.3,1065000,5039,39,6,26,02,2002,31.9728193,34.7758486
1,4.0,2,82.15,1785000,3939,430,4,08,12,2016,31.9720167,34.8159544
1,4.0,2,82.15,1040000,3939,430,4,03,03,2009,31.9720167,34.8159544
1,4.0,2,77.76,1705000,5387,29,9,08,12,2016,31.9658725,34.7824513
1,4.0,2,77.76,1230000,5387,29,9,22,03,2010,31.9658725,34.7824513
1,4.0,1,80.75,1600000,5031,4,4,06,12,2016,31.9963051,34.7424679
1,4.0,1,80.75,1058000,5031,4,4,12,08,2012,31.9963051,34.7424679
1,4.0,1,80.75,1765000,5031,4,4,20,01,2003,31.9963051,34.7424679
1,4.0,6,96.64,2000000,6823,181,24,05,12,2016,31.9876127,34.7853452
1,4.0,6,96.64,890000,6823,181,24,09,04,2008,31.9876127,34.7853452
1,4.0,5,112.0,2299000,2704,55,341,05,12,2016,31.99653139999999,34.7371853
1,4.0,5,112.0,1965686,2704,55,341,27,07,2011,31.99653139999999,34.7371853
1,4.0,5,112.0,1305000,2704,55,341,02,08,2009,31.99653139999999,34.7371853
1,4.0,4,89.0,1855000,5387,53,13,04,12,2016,31.9643528,34.7799603
1,4.0,4,89.0,803000,5387,53,13,23,06,2005,31.9643528,34.7799603
1,4.0,3,93.2,1690000,3945,823,11,02,12,2016,31.9686616,34.7900576
1,4.0,3,93.2,1238000,3945,823,11,24,06,2012,31.9686616,34.7900576
1,4.0,3,93.2,619000,3945,823,11,24,05,1998,31.9686616,34.7900576
1,4.0,5,92.1,1960000,5182,21,66,02,12,2016,31.9679388,34.774368
1,4.0,5,92.1,835000,5182,21,66,19,05,2005,31.9679388,34.774368
1,4.0,2,89.0,1700000,5036,34,19,30,11,2016,31.9731883,34.7866434
1,4.0,2,89.0,700000,5036,34,19,21,02,2008,31.9731883,34.7866434
1,4.0,4,83.22,1725000,6288,109,51,30,11,2016,31.9533209,34.8133102
1,4.0,4,83.22,1115000,6288,109,51,25,10,2010,31.9533209,34.8133102
1,4.0,3,97.0,1830000,6287,290,8,29,11,2016,31.9571156,34.8157246
1,4.0,3,97.0,1255000,6287,290,8,03,01,2010,31.9571156,34.8157246
1,4.0,3,97.0,796000,6287,290,8,06,07,2000,31.9571156,34.8157246
1,4.0,9,101.32,2190000,5116,25,74,29,11,2016,31.9737968,34.7740669
1,4.0,9,101.32,1230000,5116,25,74,04,06,2008,31.9737968,34.7740669
1,4.0,1,122.48,2350000,2704,55,5,29,11,2016,31.9969352,34.7372329
1,4.0,1,122.48,2515000,2704,55,5,01,08,2016,31.9969352,34.7372329
1,4.0,1,122.48,2400000,2704,55,5,20,08,2013,31.9969352,34.7372329
1,4.0,1,122.48,4077000,2704,55,5,22,10,2012,31.9969352,34.7372329
1,4.0,1,122.48,1966000,2704,55,5,05,09,2012,31.9969352,34.7372329
1,4.0,1,122.48,2350000,2704,55,5,03,09,2012,31.9969352,34.7372329
1,4.0,1,122.48,2080000,2704,55,5,12,06,2012,31.9969352,34.7372329
1,4.0,4,77.27,1350000,3926,88,7,25,11,2016,31.9637077,34.7978607
1,4.0,4,77.27,930000,3926,88,7,12,08,2012,31.9637077,34.7978607
1,4.0,4,77.27,750000,3926,88,7,26,08,2009,31.9637077,34.7978607
1,4.0,3,84.2,1705000,5387,22,34,24,11,2016,31.96635509999999,34.7815644
1,4.0,3,84.2,1050000,5387,22,34,14,11,2008,31.96635509999999,34.7815644
1,4.0,5,88.55,2050000,5183,35,17,24,11,2016,31.96430059999999,34.7716776
1,4.0,5,88.55,1555000,5183,35,17,24,10,2012,31.96430059999999,34.7716776
1,4.0,5,74.04,1450000,3931,28,21,21,11,2016,31.9624743,34.8122839
1,4.0,5,74.04,825000,3931,28,21,06,04,2009,31.9624743,34.8122839
1,4.0,2,79.6,1290000,4242,468,6,21,11,2016,31.9554032,34.8202514
1,4.0,2,79.6,870000,4242,468,6,13,07,2011,31.9554032,34.8202514
1,4.0,3,76.7,1335000,5036,30,24,17,11,2016,31.9745305,34.7826607
1,4.0,3,76.7,599000,5036,30,24,17,08,2003,31.9745305,34.7826607
1,4.0,2,93.26,1742000,3939,476,5,17,11,2016,31.9720054,34.8098169
1,4.0,2,93.26,648000,3939,476,5,18,02,2001,31.9720054,34.8098169
1,4.0,4,113.17,1960000,3928,319,7,17,11,2016,31.9692642,34.8029026
1,4.0,4,113.17,929000,3928,319,7,23,05,2001,31.9692642,34.8029026
1,4.0,1,98.88,1600000,3929,1075,2,17,11,2016,31.9695517,34.8124593
1,4.0,1,98.88,1100000,3929,1075,2,11,04,2011,31.9695517,34.8124593
1,4.0,2,85.38,1772000,5116,11,6,16,11,2016,31.9733044,34.7747697
1,4.0,2,85.38,755000,5116,11,6,30,04,2003,31.9733044,34.7747697
1,4.0,1,76.1,1550000,5036,118,25,16,11,2016,31.96936809999999,34.7839533
1,4.0,1,76.1,910000,5036,118,25,14,08,2009,31.96936809999999,34.7839533
1,4.0,9,104.0,2200000,7373,60,35,16,11,2016,31.9837435,34.8046025
1,4.0,9,104.0,1570000,7373,60,35,29,05,2011,31.9837435,34.8046025
1,4.0,9,104.0,1647000,7373,60,35,28,12,2010,31.9837435,34.8046025
1,4.0,1,88.66,1495000,3929,497,2,15,11,2016,31.96986,34.8092493
1,4.0,1,88.66,690000,3929,497,2,18,09,2007,31.96986,34.8092493
1,4.0,5,88.6,1260000,5038,11,52,15,11,2016,31.9761296,34.7788194
1,4.0,5,88.6,1540000,5038,11,52,11,09,2014,31.9761296,34.7788194
1,4.0,5,88.6,794000,5038,11,52,14,06,2005,31.9761296,34.7788194
1,4.0,1,95.08,1950000,6286,324,2,15,11,2016,31.9701748,34.8233926
1,4.0,1,95.08,970000,6286,324,2,30,06,2009,31.9701748,34.8233926
1,4.0,4,92.0,1810000,5182,21,62,14,11,2016,31.9679388,34.774368
1,4.0,4,92.0,804000,5182,21,62,16,08,2001,31.9679388,34.774368
1,4.0,14,97.81,2930000,2704,55,55,14,11,2016,31.9969352,34.7372329
1,4.0,14,97.81,2060000,2704,55,55,03,01,2012,31.9969352,34.7372329
1,4.0,1,106.47,1380000,3930,403,65,13,11,2016,31.966322,34.8167793
1,4.0,1,106.47,800000,3930,403,65,09,03,2008,31.966322,34.8167793
1,4.0,1,70.69,1495000,3928,325,2,09,11,2016,31.9688679,34.80225530000001
1,4.0,1,70.69,620000,3928,325,2,21,02,2005,31.9688679,34.80225530000001
1,4.0,1,70.69,612000,3928,325,2,20,07,1999,31.9688679,34.80225530000001
1,4.0,3,95.6,1550000,5036,94,37,08,11,2016,31.971441,34.7819816
1,4.0,3,95.6,975000,5036,94,37,08,04,2009,31.971441,34.7819816
1,4.0,4,84.0,1480000,3929,910,7,07,11,2016,31.9690527,34.8116886
1,4.0,4,84.0,930000,3929,910,7,22,02,2015,31.9690527,34.8116886
1,4.0,4,84.0,577000,3929,910,7,23,08,2000,31.9690527,34.8116886
1,4.0,16,88.7,1850000,3930,553,206,07,11,2016,31.9635327,34.8168414
1,4.0,16,88.7,1283000,3930,553,206,19,07,2009,31.9635327,34.8168414
1,4.0,6,96.65,1900000,6287,312,24,04,11,2016,31.9578576,34.8175235
